Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_PULMEMB,F10,Coagulation factor X,Inverse variance weighted,9,1.33 [1.24-1.44],1.15249447686596e-13,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,8,0.72 [0.61-0.85],0.00011511771774799,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,OGN,Mimecan,Inverse variance weighted,30,0.92 [0.86-0.97],0.00412339217647631,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.87 [0.79-0.96],0.0069237810471632,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.09 [1.02-1.16],0.00716759702365606,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CCL14,C-C motif chemokine 14,Inverse variance weighted,12,0.91 [0.86-0.98],0.00770496872117446,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,0.93 [0.88-0.99],0.0163201997122277,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,LGALS9,Galectin-9,Inverse variance weighted,26,0.93 [0.87-0.99],0.0215287791529221,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.81 [0.68-0.97],0.0218884013710371,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,0.88 [0.79-0.99],0.027639298764617,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,1.26 [1.03-1.56],0.0279364768107792,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,1.06 [1.01-1.12],0.0288854055507136,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,1.23 [1.02-1.5],0.0316088329014519,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,SPP1,Osteopontin,Inverse variance weighted,8,0.81 [0.66-0.99],0.0422658895246967,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,4,1.11 [1-1.22],0.0487375030731429,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.88 [0.77-1],0.0514991043738663,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,0.59 [0.35-1.01],0.0535506578887601,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,CLMP,CXADR-like membrane protein,Inverse variance weighted,12,1.08 [1-1.17],0.0625087253971868,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.95 [0.89-1],0.0703283934783248,cis
Chapter IX Diseases of the circulatory system,I9_PULMEMB,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,3,1.31 [0.98-1.77],0.0713790082373172,cis
