Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.82 [0.75-0.9],3.75489204813104e-05,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,0.87 [0.82-0.93],4.25873832795937e-05,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.92 [0.88-0.96],0.000102130227590009,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.05 [1.02-1.08],0.000132781365165367,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,0.94 [0.91-0.97],0.00019812109770316,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,CNTN1,Contactin-1,Inverse variance weighted,22,0.92 [0.89-0.96],0.000239879590629319,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,0.74 [0.62-0.87],0.000342489314708664,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,MPO,Myeloperoxidase,Inverse variance weighted,11,0.93 [0.9-0.97],0.000346403020292808,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,16,0.92 [0.87-0.96],0.000493876727082662,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,BCAN,Brevican core protein,Inverse variance weighted,3,0.9 [0.84-0.95],0.000625744376958133,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,1.08 [1.03-1.12],0.000812746946839534,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,MMP8,Neutrophil collagenase,Inverse variance weighted,17,1.06 [1.03-1.1],0.000849689850178785,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,PRG3,Proteoglycan 3,Inverse variance weighted,4,0.86 [0.78-0.94],0.00126631308746896,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.12 [1.04-1.2],0.00216723100298106,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.82 [0.72-0.93],0.00273183178280381,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,CCL17,C-C motif chemokine 17,Inverse variance weighted,9,0.92 [0.87-0.97],0.00338712480636441,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,CCL15,C-C motif chemokine 15,Inverse variance weighted,22,0.97 [0.96-0.99],0.00464223012411599,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,GRPEL1,"GrpE protein homolog 1, mitochondrial",Wald ratio,1,0.67 [0.5-0.88],0.00488872734641806,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,ITGAM,Integrin alpha-M,Inverse variance weighted,3,0.88 [0.81-0.96],0.0054501952955062,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,SERPINB8,Serpin B8,Inverse variance weighted,28,0.98 [0.96-0.99],0.00931294708164445,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,TINAGL1,Tubulointerstitial nephritis antigen-like,Inverse variance weighted,3,1.16 [1.04-1.3],0.00993113272620433,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,NUCB2,Nucleobindin-2,Inverse variance weighted,24,1.05 [1.01-1.09],0.0110496733776818,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.06 [1.01-1.1],0.0137158239007086,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,1.03 [1.01-1.06],0.014278405104908,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,FCRLB,Fc receptor-like B,Inverse variance weighted,61,1.02 [1-1.04],0.0143416656574976,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,4,1.08 [1.01-1.15],0.0149027588628426,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.95 [0.9-0.99],0.0168852204976897,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,SEPTIN8,Septin-8,Inverse variance weighted,2,0.68 [0.49-0.93],0.0170054886948497,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.82 [0.69-0.97],0.017579249003193,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.11 [1.02-1.21],0.0192679378320397,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,SELENOP,Selenoprotein P,Inverse variance weighted,2,1.16 [1.02-1.33],0.0207816607997508,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,COL28A1,Collagen alpha-1(XXVIII) chain,Inverse variance weighted,30,1.03 [1-1.05],0.0215570236525827,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,4,1.06 [1.01-1.12],0.0238758917602327,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,10,0.94 [0.9-0.99],0.0240900535534761,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,0.97 [0.95-1],0.0247485825986111,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,SERPINA1,Alpha-1-antitrypsin,Inverse variance weighted,4,0.85 [0.73-0.98],0.0247861909631961,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,FCAR,Immunoglobulin alpha Fc receptor,Inverse variance weighted,20,0.97 [0.95-1],0.0250537892096289,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,PRG2,Bone marrow proteoglycan,Wald ratio,1,1.25 [1.03-1.53],0.0264513713496559,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,IL17C,Interleukin-17C,Inverse variance weighted,3,0.83 [0.7-0.98],0.0298604096657444,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,PRSS8,Prostasin,Inverse variance weighted,5,1.18 [1.01-1.36],0.0317462893078003,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,27,0.96 [0.92-1],0.0323071643477921,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,OCLN,Occludin,Inverse variance weighted,2,0.88 [0.79-0.99],0.0337527692557208,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,0.9 [0.82-0.99],0.0381926462677092,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,HSPB6,Heat shock protein beta-6,Wald ratio,1,1.49 [1.02-2.18],0.0382919382094142,cis
Chapter X Diseases of the respiratory system,J10_ASTHMA_EXMORE,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,1.12 [1.01-1.24],0.0391697584762344,cis
