Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,8,0.6 [0.45-0.8],0.000509754441859868,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,6,2.32 [1.4-3.84],0.00107440221311262,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,CST3,Cystatin-C,Inverse variance weighted,10,1.56 [1.19-2.03],0.00121536652711042,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,UMOD,Uromodulin,Inverse variance weighted,29,1.23 [1.08-1.39],0.00125768598298425,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,SLAMF8,SLAM family member 8,Inverse variance weighted,25,1.16 [1.06-1.27],0.00173818468003603,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,CD48,CD48 antigen,Inverse variance weighted,18,0.8 [0.7-0.92],0.00185913811968886,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,FOLR1,Folate receptor alpha,Inverse variance weighted,5,2.49 [1.4-4.45],0.00198149176406178,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,TMPRSS11D,Transmembrane protease serine 11D,Inverse variance weighted,3,0.32 [0.15-0.67],0.00253036759760997,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,2,0.41 [0.23-0.75],0.00344687376582691,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,MMP3,Stromelysin-1,Inverse variance weighted,34,1.35 [1.09-1.67],0.00532243324117212,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,Inverse variance weighted,6,0.62 [0.44-0.87],0.0056620627660907,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSRD,DKK3,Dickkopf-related protein 3,Inverse variance weighted,13,0.76 [0.63-0.92],0.00585926893829544,cis
