Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,1.24 [1.07-1.45],0.00551104759246038,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.24 [1.05-1.46],0.00934809450867244,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,CCN3,CCN family member 3,Inverse variance weighted,19,0.85 [0.74-0.97],0.0167875596586685,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,CHGA,Chromogranin-A,Inverse variance weighted,3,1.31 [1.04-1.65],0.0230366585830084,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,1.11 [1.01-1.23],0.0381908384410335,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,CST6,Cystatin-M,Inverse variance weighted,2,1.27 [1.01-1.59],0.0386694761435135,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,MIA,Melanoma-derived growth regulatory protein,Inverse variance weighted,27,1.07 [1-1.14],0.0396775106704049,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,4,0.8 [0.64-0.99],0.0444689128768944,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,GM2A,Ganglioside GM2 activator,Inverse variance weighted,24,1.08 [1-1.18],0.0470512137735711,cis
Chapter XIV Diseases of the genitourinary system,N14_OBSTRUREFLUROPATH,CX3CL1,Fractalkine,Inverse variance weighted,9,1.23 [1-1.52],0.0502918856638892,cis
