Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,0.73 [0.6-0.89],0.00233929988854587,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,LMOD1,Leiomodin-1,Inverse variance weighted,5,0.33 [0.15-0.73],0.0061099377846775,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,10,1.57 [1.12-2.2],0.00836832434657468,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,PTK7,Inactive tyrosine-protein kinase 7,Wald ratio,1,8.73 [1.52-50.24],0.0151937877227252,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,PRRT3,Proline-rich transmembrane protein 3,Inverse variance weighted,4,0.6 [0.4-0.92],0.0187600850617441,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,Inverse variance weighted,18,0.76 [0.6-0.97],0.026836866912504,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.19 [1.02-1.39],0.0279050314699929,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,1.42 [1.04-1.94],0.0285783812591682,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,14,0.71 [0.52-0.97],0.0295636765991441,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CD55,Complement decay-accelerating factor,Inverse variance weighted,15,0.79 [0.64-0.98],0.0310235781490712,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,14.75 [1.22-178.05],0.0341565165388925,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,1.94 [1.05-3.58],0.0348899139947831,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,0.8 [0.65-0.99],0.0364832057678356,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,RTN4R,Reticulon-4 receptor,Inverse variance weighted,15,1.25 [1.01-1.55],0.0380101203976714,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,SPON1,Spondin-1,Inverse variance weighted,21,0.76 [0.59-0.99],0.0405839533811416,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,KLK6,Kallikrein-6,Inverse variance weighted,4,0.62 [0.39-0.99],0.0453104152546391,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CGREF1,Cell growth regulator with EF hand domain protein 1,Inverse variance weighted,29,0.86 [0.74-1],0.0461280474771594,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,25,0.89 [0.8-1],0.0465137670078262,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,10,1.39 [1-1.92],0.0470948460636358,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CALCA,Calcitonin,Inverse variance weighted,5,2.08 [1-4.34],0.0510483820008431,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,36,0.87 [0.76-1],0.0534221330721147,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,1.26 [1-1.59],0.0541765256419475,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,0.74 [0.54-1.01],0.0606019733984368,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,Inverse variance weighted,12,0.79 [0.62-1.01],0.061800248575716,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,HNMT,Histamine N-methyltransferase,Inverse variance weighted,27,1.14 [0.99-1.32],0.0619874809195614,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CD83,CD83 antigen,Inverse variance weighted,5,1.57 [0.98-2.54],0.0632731626053167,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.24 [0.05-1.09],0.0643954692421276,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,5,0.53 [0.27-1.04],0.0645571460332605,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,REG1B,Lithostathine-1-beta,Inverse variance weighted,18,1.24 [0.99-1.56],0.0649909754838522,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.67 [0.43-1.03],0.0652763520170497,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.72 [0.96-3.06],0.0666015170336023,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,0.88 [0.76-1.01],0.0767175627191397,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,2.02 [0.92-4.42],0.0779643115329122,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,0.68 [0.44-1.05],0.0797674619979055,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,1.78 [0.91-3.47],0.0916809054999815,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,19,0.85 [0.69-1.03],0.0922806724481087,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,1.28 [0.96-1.72],0.0958877836823676,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,HIP1R,Huntingtin-interacting protein 1-related protein,Wald ratio,1,0.41 [0.14-1.17],0.0963332901808491,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,INHBB,Inhibin beta B chain,Inverse variance weighted,10,1.22 [0.96-1.55],0.10116889943484,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,10,1.29 [0.95-1.74],0.103978264788454,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,PENK,Proenkephalin-A,Inverse variance weighted,19,0.82 [0.64-1.05],0.109155477883699,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,UMOD,Uromodulin,Inverse variance weighted,29,1.1 [0.97-1.24],0.12576843423388,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,1.28 [0.93-1.76],0.126295301421692,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,CCL23,C-C motif chemokine 23,Inverse variance weighted,17,0.87 [0.72-1.04],0.1336691975627,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHETNASKIDUR,REN,Renin,Inverse variance weighted,4,1.29 [0.92-1.81],0.134639521993787,cis
