Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,10,1.12 [1.05-1.19],0.000393156744575507,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,14,0.92 [0.88-0.97],0.00165190285600312,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IL19,Interleukin-19,Inverse variance weighted,7,0.88 [0.81-0.95],0.00172690273273944,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,FURIN,Furin,Wald ratio,1,0.81 [0.71-0.92],0.00182648709489763,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PDCD1,Programmed cell death protein 1,Inverse variance weighted,2,0.76 [0.64-0.9],0.00192824238888363,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,2,0.58 [0.41-0.82],0.00205180424641657,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF10C,Tumor necrosis factor receptor superfamily member 10C,Inverse variance weighted,7,0.87 [0.8-0.95],0.00301335128012908,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,RSPO3,R-spondin-3,Inverse variance weighted,3,0.8 [0.69-0.93],0.00430618942666981,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SERPINA4,Kallistatin,Inverse variance weighted,8,1.09 [1.02-1.15],0.00553451118035073,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,6,0.88 [0.8-0.96],0.00575390915362398,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CFHR5,Complement factor H-related protein 5,Inverse variance weighted,15,1.09 [1.02-1.15],0.00595156960235297,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,12,0.91 [0.85-0.97],0.00613216783529718,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,32,0.96 [0.93-0.99],0.0063809070842212,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CA6,Carbonic anhydrase 6,Inverse variance weighted,17,1.08 [1.02-1.14],0.00729282803104261,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,13,1.12 [1.03-1.21],0.00807351229666661,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.89 [0.82-0.97],0.00874012387904176,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,RSPO1,R-spondin-1,Inverse variance weighted,4,0.9 [0.83-0.98],0.0107153281104416,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,5,1.17 [1.04-1.32],0.0113507459717178,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ELN,Elastin,Wald ratio,1,0.69 [0.51-0.92],0.0115664375095814,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,12,1.1 [1.02-1.19],0.011651798158643,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TFRC,Transferrin receptor protein 1,Inverse variance weighted,18,0.93 [0.87-0.98],0.0124286845877393,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.15 [1.03-1.29],0.0125815199709313,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,DPP6,Dipeptidyl aminopeptidase-like protein 6,Inverse variance weighted,2,1.17 [1.03-1.32],0.0153186907772997,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,LMOD1,Leiomodin-1,Inverse variance weighted,5,0.79 [0.65-0.96],0.0165490871416212,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,NTRK2,BDNF/NT-3 growth factors receptor,Inverse variance weighted,2,1.41 [1.06-1.87],0.0197948133666992,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TCN2,Transcobalamin-2,Inverse variance weighted,18,0.95 [0.92-0.99],0.0199304535518976,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,TYMP,Thymidine phosphorylase,Inverse variance weighted,4,0.88 [0.79-0.98],0.0203013923094354,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,FSTL3,Follistatin-related protein 3,Inverse variance weighted,3,1.34 [1.04-1.72],0.0223900743068129,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,IL18,Interleukin-18,Inverse variance weighted,9,1.2 [1.02-1.41],0.0269521359255012,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,1.21 [1.02-1.45],0.0303106292974411,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,2,0.8 [0.65-0.98],0.0323750194198027,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,3,1.19 [1.01-1.4],0.0326061510413028,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,EFNA1,Ephrin-A1,Inverse variance weighted,8,0.92 [0.85-0.99],0.0329772522766169,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,5,0.91 [0.84-0.99],0.0355997424038116,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,SERPINA1,Alpha-1-antitrypsin,Inverse variance weighted,4,0.85 [0.74-0.99],0.0367841671973093,cis
Chapter X Diseases of the respiratory system,COPD_HOSPITAL_MAIN,ITGA2,Integrin alpha-2,Inverse variance weighted,15,1.05 [1-1.11],0.0377831931963802,cis
