Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_EPIPAROX,RNASE6,Ribonuclease K6,Inverse variance weighted,15,0.96 [0.94-0.98],0.000498120878342813,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.07 [1.03-1.11],0.000765925037479495,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,GRPEL1,"GrpE protein homolog 1, mitochondrial",Wald ratio,1,0.73 [0.6-0.89],0.00195098327329547,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,10,1.07 [1.02-1.12],0.00342418201805276,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.07 [1.02-1.12],0.00403662492114981,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,1.51 [1.14-2],0.00410017520462805,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.13 [1.03-1.23],0.00649221812272522,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,TGFBI,Transforming growth factor-beta-induced protein ig-h3,Inverse variance weighted,32,1.03 [1.01-1.05],0.00698362232724952,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,1.05 [1.01-1.1],0.0127001752821929,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,CD302,CD302 antigen,Inverse variance weighted,9,0.95 [0.91-0.99],0.0134693992733058,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,PON1,Serum paraoxonase/arylesterase 1,Inverse variance weighted,41,1.01 [1-1.02],0.019208623418463,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,C7,Complement component C7,Inverse variance weighted,38,1.02 [1-1.03],0.0221933068970798,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,1.05 [1-1.1],0.0319260973277566,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,GHR,Growth hormone receptor,Inverse variance weighted,38,1.01 [1-1.03],0.0335400093960252,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,AGRN,Agrin,Inverse variance weighted,17,0.97 [0.94-1],0.040315233340918,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,BSG,Basigin,Wald ratio,1,1.08 [1-1.17],0.0432277821926095,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,SPON2,Spondin-2,Inverse variance weighted,4,0.95 [0.9-1],0.0485442258361398,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.07 [1-1.16],0.050729893183837,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,4,1.09 [1-1.2],0.0539103708890341,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,CD276,CD276 antigen,Inverse variance weighted,20,0.98 [0.97-1],0.056816115300641,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,1.04 [1-1.07],0.0579472021156009,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,0.97 [0.93-1],0.0664734577911649,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,MDK,Midkine,Inverse variance weighted,4,1.07 [0.99-1.15],0.0761504620378999,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.94 [0.87-1.01],0.0777281506432623,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,WNT9A,Protein Wnt-9a,Inverse variance weighted,3,1.08 [0.99-1.17],0.0805260598591564,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,7,1.04 [1-1.08],0.0847501389197292,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,1.02 [1-1.05],0.0975266001501707,cis
Chapter VI Diseases of the nervous system,G6_EPIPAROX,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.03 [0.99-1.07],0.0975278884715349,cis
