Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,DCTPP1,dCTP pyrophosphatase 1,Wald ratio,1,0.14 [0.03-0.61],0.00913167443514745,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,0.1 [0.01-0.76],0.0254076074136867,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.37 [1.04-1.82],0.0259879691674187,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,1.23 [1.02-1.47],0.0284764996566043,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,AXL,Tyrosine-protein kinase receptor UFO,Inverse variance weighted,8,0.68 [0.48-0.98],0.0376854422096431,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.62 [1.01-2.61],0.0442512999042459,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,2,0.39 [0.16-0.99],0.0465904913789977,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,5,0.54 [0.27-1.05],0.0678882351367827,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,XCL1,Lymphotactin,Inverse variance weighted,31,1.15 [0.99-1.33],0.0763161713703841,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,LGALS1,Galectin-1,Inverse variance weighted,6,0.78 [0.58-1.04],0.0941011441266187,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,18,0.83 [0.67-1.03],0.0979530612848152,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.7 [0.45-1.08],0.109295052024758,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ITP,LGALS9,Galectin-9,Inverse variance weighted,26,0.84 [0.69-1.04],0.111944454088654,cis
