Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_BELLPA,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.73 [1.27-2.35],0.000445870209015056,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,2.99 [0.85-10.46],0.087216416772196,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,PALM2,Paralemmin-2,Inverse variance weighted,8,1.18 [0.97-1.43],0.099244435921998,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,7,0.89 [0.72-1.1],0.270767116975428,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,1.17 [0.73-1.87],0.508030164535991,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,0.93 [0.72-1.2],0.577721872866389,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,THBS2,Thrombospondin-2,Inverse variance weighted,16,1.01 [0.91-1.13],0.81573397221294,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.04 [0.73-1.47],0.824358115194855,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1 [0.89-1.12],0.984062802911034,cis
Chapter VI Diseases of the nervous system,G6_BELLPA,PALM2,Paralemmin-2,Inverse variance weighted,9,1.2 [0.99-1.45],0.0652445371356136,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,14,0.86 [0.68-1.09],0.211900022252832,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,GDF15,Growth/differentiation factor 15,Wald ratio,1,2.45 [0.6-10.05],0.213562159443285,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,THBS2,Thrombospondin-2,Inverse variance weighted,15,1.1 [0.92-1.32],0.301411958694685,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,SIGLEC1,Sialoadhesin,Inverse variance weighted,16,1.11 [0.91-1.37],0.305697030160509,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,0.81 [0.54-1.22],0.318740889677111,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,4,1.22 [0.67-2.21],0.51760890538801,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,24,0.96 [0.77-1.18],0.688400105949554,trans
Chapter VI Diseases of the nervous system,G6_BELLPA,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,10,1 [0.74-1.35],0.995126547813355,trans
