Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.93 [0.86-1.00],0.0499040904768056
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.54 [1.10-2.15],0.0110396988113568
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,0.88 [0.78-0.98],0.020108101011331
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CALCA,Calcitonin,Inverse variance weighted,17,1.28 [1.02-1.60],0.0299326110166491
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,SPON2,Spondin-2,Inverse variance weighted,8,0.87 [0.77-0.99],0.0289774185647284
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.11 [1.02-1.20],0.0146369790161174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,C7,Complement component C7,Inverse variance weighted,60,0.96 [0.92-1.00],0.041966360635569
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,LGALS9,Galectin-9,Inverse variance weighted,39,1.07 [1.00-1.15],0.0445380301052829
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.14 [1.02-1.27],0.023454816881294
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ELN,Elastin,Inverse variance weighted,12,1.29 [1.06-1.58],0.0117135614956405
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,SDC1,Syndecan-1,Inverse variance weighted,14,1.25 [1.04-1.52],0.0201035569486114
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,SFRP4,Secreted frizzled-related protein 4,Inverse variance weighted,12,0.86 [0.74-1.00],0.0432324354834205
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,1.30 [1.05-1.61],0.0175790387318628
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ROBO1,Roundabout homolog 1,Inverse variance weighted,25,1.12 [1.01-1.24],0.0373107616157208
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.12 [1.04-1.21],0.0029998504068931
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,0.88 [0.81-0.95],0.0012373933277127
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ITGAV,Integrin alpha-V,Inverse variance weighted,14,1.32 [1.08-1.61],0.0072718561838874
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,TGFBR3,Transforming growth factor beta receptor type 3,Inverse variance weighted,23,1.14 [1.03-1.25],0.0113788731204456
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.06 [1.01-1.12],0.0306899509390492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD302,CD302 antigen,Inverse variance weighted,17,0.91 [0.83-1.00],0.0432161338682885
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.25 [1.01-1.54],0.0384070664067704
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.19 [1.02-1.40],0.0312675606897067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CKB,Creatine kinase B-type,Inverse variance weighted,11,1.29 [1.03-1.62],0.0285213980243392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,1.10 [1.02-1.19],0.0132769131264126
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CSTB,Cystatin-B,Inverse variance weighted,25,1.08 [1.01-1.15],0.0294485498831225
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CHAD,Chondroadherin,Inverse variance weighted,15,1.13 [1.00-1.29],0.0482128218292646
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ESM1,Endothelial cell-specific molecule 1,Inverse variance weighted,26,1.23 [1.01-1.50],0.0422916319209502
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,VCAN,Versican core protein,Inverse variance weighted,58,1.09 [1.03-1.16],0.0036243617345149
