Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,DNER,Delta and Notch-like epidermal growth factor-related receptor,Inverse variance weighted,28,0.85 [0.76-0.96],0.0065008520732657
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.09 [1.00-1.19],0.0441492328029395
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,ITGAV,Integrin alpha-V,Inverse variance weighted,14,1.29 [1.01-1.65],0.0378308361623764
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,MSTN,Growth/differentiation factor 8,Inverse variance weighted,14,0.72 [0.55-0.94],0.0158046596939617
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,PRSS8,Prostasin,Inverse variance weighted,19,0.82 [0.68-1.00],0.0468697375799826
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.91 [0.82-0.99],0.0381819327007509
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.68 [0.54-0.86],0.0015654885694218
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.72 [0.56-0.92],0.0097181301513952
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,SPON2,Spondin-2,Inverse variance weighted,8,1.35 [1.12-1.62],0.0014306514873683
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.84 [0.71-1.00],0.046822499532042
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,1.14 [1.02-1.27],0.0199135499649592
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.21 [1.01-1.47],0.0442078083681257
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.14 [1.01-1.29],0.0293547568882216
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,FAM20A,Pseudokinase FAM20A,Inverse variance weighted,21,1.18 [1.05-1.33],0.0058058842706262
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,MME,Neprilysin,Inverse variance weighted,49,1.12 [1.01-1.23],0.0320253400590791
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,IL6,Interleukin-6,Inverse variance weighted,6,1.24 [1.00-1.54],0.0458574352350217
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,ITGAM,Integrin alpha-M,Inverse variance weighted,15,0.81 [0.66-1.00],0.0480089683196062
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,GRN,Progranulin,Inverse variance weighted,46,1.09 [1.00-1.18],0.0498478711147801
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.25 [1.08-1.45],0.0034658014648023
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.16 [1.02-1.32],0.0209429993094558
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.79 [0.65-0.97],0.026782144667784
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,0.86 [0.74-0.99],0.0413280222310732
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,FCRLB,Fc receptor-like B,Inverse variance weighted,65,0.92 [0.86-0.98],0.0131403075321999
