Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",C1RL,Complement C1r subcomponent-like protein,Inverse variance weighted,10,0.91 [0.84-0.99],0.0291748463882816
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",LEP,Leptin,Inverse variance weighted,4,1.88 [1.24-2.84],0.0027986888426192
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",CNTN4,Contactin-4,Inverse variance weighted,35,0.96 [0.93-1.00],0.0459274500774686
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",MMP9,Matrix metalloproteinase-9,Inverse variance weighted,11,1.12 [1.01-1.23],0.0297802654495115
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",PRR4,Proline-rich protein 4,Inverse variance weighted,47,0.97 [0.94-1.00],0.0489588882253498
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",GAST,Gastrin,Inverse variance weighted,9,1.13 [1.01-1.27],0.0271523921521417
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,58,0.96 [0.92-1.00],0.0337520259706653
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",EFNA1,Ephrin-A1,Inverse variance weighted,15,0.93 [0.88-0.99],0.0158440736854657
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,1.05 [1.01-1.09],0.0060059787208521
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,0.92 [0.85-0.99],0.0318807455433334
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",NUCB2,Nucleobindin-2,Inverse variance weighted,28,1.08 [1.03-1.13],0.0015658260246124
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,1.14 [1.01-1.29],0.0411440105532663
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,0.92 [0.87-0.97],0.0029792313909814
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",IL18,Interleukin-18,Inverse variance weighted,42,0.95 [0.91-1.00],0.0333440173565833
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",CNTN1,Contactin-1,Inverse variance weighted,45,0.95 [0.90-1.00],0.0346147986850559
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.04 [1.00-1.07],0.0350689306087791
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.17 [1.02-1.35],0.0263590409270932
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,45,1.03 [1.00-1.07],0.0374021871125959
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.13 [1.02-1.24],0.0138211670450538
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",CD302,CD302 antigen,Inverse variance weighted,17,0.90 [0.83-0.98],0.0104165419665792
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",CLC,Galectin-10,Inverse variance weighted,15,1.40 [1.07-1.83],0.0142351827079971
