Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,1.07 [1.01-1.13],0.0146668467369371
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,CCL15,C-C motif chemokine 15,Inverse variance weighted,28,1.04 [1.00-1.07],0.0306303970661132
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.86 [0.77-0.97],0.0160070355560234
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,17,0.92 [0.85-0.99],0.0257190283259972
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.20 [1.05-1.36],0.0059363486201732
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,GRN,Progranulin,Inverse variance weighted,46,1.05 [1.00-1.11],0.0398593715204706
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.94 [0.90-0.99],0.0095399037005954
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.16 [1.00-1.35],0.0456615243730684
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,MDK,Midkine,Inverse variance weighted,19,1.21 [1.06-1.38],0.004388319949113
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.93 [0.87-0.99],0.0296119383276716
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.91 [0.85-0.98],0.0098876235478119
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,OGN,Mimecan,Inverse variance weighted,37,0.94 [0.89-1.00],0.0340521439010809
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.13 [1.01-1.28],0.0393317050708897
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,CDH1,Cadherin-1,Inverse variance weighted,17,0.89 [0.82-0.96],0.0049440903268121
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,0.87 [0.76-0.99],0.0325838950906242
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,ADM,Pro-adrenomedullin,Inverse variance weighted,4,0.88 [0.77-1.00],0.0485410690787155
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,23,0.91 [0.84-0.98],0.0102184651356616
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.92 [0.85-1.00],0.0499741613642706
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.06 [1.00-1.11],0.0333685625719077
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,APOA2,Apolipoprotein A-II,Inverse variance weighted,16,0.82 [0.70-0.96],0.0142005796749132
Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.90 [0.83-0.97],0.0048292683392432
