Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.25 [1.05-1.48],0.0110833954993183
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,1.39 [1.06-1.83],0.0183459929135302
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,KLKB1,Plasma kallikrein,Inverse variance weighted,29,0.91 [0.84-0.98],0.0128956353700458
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CLSTN3,Calsyntenin-3,Inverse variance weighted,8,1.40 [1.05-1.87],0.0207933516633005
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,AMBP,Protein AMBP,Inverse variance weighted,5,1.40 [1.11-1.76],0.0045416656721997
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.91 [0.82-1.00],0.0480144002993171
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CKB,Creatine kinase B-type,Inverse variance weighted,11,1.44 [1.08-1.92],0.0135385237377145
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,Inverse variance weighted,42,1.15 [1.09-1.21],2.85088327175311e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,PSG1,Pregnancy-specific beta-1-glycoprotein 1,Inverse variance weighted,74,0.95 [0.92-0.99],0.0146309340666637
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ADIPOQ,Adiponectin,Inverse variance weighted,37,0.91 [0.83-1.00],0.0465406676232842
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,1.21 [1.06-1.37],0.003843868473068
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.91 [0.84-0.98],0.0158917795361939
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.30 [1.17-1.44],2.01141611011053e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.81 [0.65-1.00],0.0497889318489575
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CCN4,CCN family member 4,Inverse variance weighted,40,0.89 [0.83-0.96],0.0030686798787444
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.21 [1.04-1.40],0.0137198056175637
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.30 [1.11-1.52],0.0010851071450229
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IDUA,Alpha-L-iduronidase,Inverse variance weighted,55,1.09 [1.04-1.15],0.0008748260087683
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.76 [0.60-0.95],0.0152979375417629
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.79 [0.65-0.96],0.0199167603480035
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,AOC3,Membrane primary amine oxidase,Inverse variance weighted,35,0.91 [0.85-0.98],0.0103222662124304
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,PENK,Proenkephalin-A,Inverse variance weighted,21,1.13 [1.03-1.25],0.0120613204600116
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.39 [1.10-1.77],0.0062949756198955
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,SOD2,"Superoxide dismutase [Mn], mitochondrial",Inverse variance weighted,11,1.24 [1.03-1.48],0.022738468955391
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.13 [1.01-1.27],0.0390973370802259
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.20 [1.07-1.34],0.0012779935768091
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CD48,CD48 antigen,Inverse variance weighted,32,1.08 [1.02-1.16],0.0126111811877637
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,FCRLB,Fc receptor-like B,Inverse variance weighted,65,0.93 [0.88-0.99],0.0194377356200591
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.28 [1.12-1.46],0.0003373129374206
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,GRN,Progranulin,Inverse variance weighted,46,1.10 [1.03-1.18],0.0055229856228136
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.60 [0.42-0.84],0.0033484663775885
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,Wald ratio,1,0.53 [0.33-0.87],0.0108947303895953
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.85 [0.75-0.97],0.0185365307480817
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,MTUS1,Microtubule-associated tumor suppressor 1,Inverse variance weighted,6,0.77 [0.63-0.94],0.0091600326669374
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.11 [1.01-1.22],0.0310459312962165
