Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,37,1.06 [1.01-1.13],0.0285887615788218
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",PALM2,Paralemmin-2,Inverse variance weighted,9,1.07 [1.01-1.13],0.0140220290779152
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.85 [0.75-0.96],0.0099788338682914
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.16 [1.06-1.27],0.0012641212318685
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",WNT9A,Protein Wnt-9a,Inverse variance weighted,7,1.12 [1.00-1.25],0.0469567899392207
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.94 [0.88-1.00],0.0458568920096658
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.03 [1.00-1.05],0.0453642334989826
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IL6,Interleukin-6,Inverse variance weighted,6,0.89 [0.83-0.95],0.0007821749334904
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.96 [0.94-0.99],0.009887817281356
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.94 [0.90-0.98],0.0020130942368536
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",GRN,Progranulin,Inverse variance weighted,46,1.08 [1.05-1.12],5.29903306406065e-06
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",RTN4R,Reticulon-4 receptor,Inverse variance weighted,26,1.06 [1.01-1.10],0.0076830012989307
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,0.97 [0.94-0.99],0.0021826472874091
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.04 [1.00-1.07],0.0452783611235448
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.05 [1.00-1.10],0.0397786916799364
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",VMO1,Vitelline membrane outer layer protein 1 homolog,Inverse variance weighted,44,1.03 [1.01-1.05],0.0021662406280497
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,8,0.91 [0.86-0.96],0.0004843225932739
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.12 [1.01-1.23],0.0321904157587385
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,1.09 [1.03-1.16],0.0038108286031971
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,1.22 [1.14-1.31],8.39332705101733e-09
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",MVK,Mevalonate kinase,Inverse variance weighted,3,0.86 [0.74-0.99],0.039852257941218
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,1.49 [1.06-2.10],0.0213282175359834
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.14 [1.02-1.27],0.0261332580105955
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",LCN2,Neutrophil gelatinase-associated lipocalin,Inverse variance weighted,21,0.90 [0.82-0.98],0.0202843357485166
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.90 [0.83-0.98],0.0129861323475305
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,0.86 [0.75-0.99],0.0369777815033672
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",LPA,Apolipoprotein(a),Inverse variance weighted,46,1.11 [1.09-1.14],1.22298743980562e-19
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CD302,CD302 antigen,Inverse variance weighted,17,0.94 [0.88-0.99],0.0269325383434039
