Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Smoking dependency,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,0.89 [0.81-0.98],0.0146275691922067
Chapter V Mental and behavioural disorders,Smoking dependency,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,0.62 [0.40-0.98],0.0383341770139142
Chapter V Mental and behavioural disorders,Smoking dependency,OLR1,Oxidized low-density lipoprotein receptor 1,Inverse variance weighted,19,0.71 [0.54-0.93],0.0121405563016284
Chapter V Mental and behavioural disorders,Smoking dependency,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.22 [1.02-1.47],0.0300210607691581
Chapter V Mental and behavioural disorders,Smoking dependency,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.34 [1.09-1.64],0.0057010139877698
Chapter V Mental and behavioural disorders,Smoking dependency,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,1.12 [1.01-1.24],0.0394932914589171
Chapter V Mental and behavioural disorders,Smoking dependency,HEPH,Hephaestin,Inverse variance weighted,6,0.66 [0.43-1.00],0.0495616171558207
Chapter V Mental and behavioural disorders,Smoking dependency,MSMB,Beta-microseminoprotein,Inverse variance weighted,92,1.06 [1.00-1.13],0.0404643205353556
Chapter V Mental and behavioural disorders,Smoking dependency,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,0.84 [0.71-0.99],0.036390099115505
Chapter V Mental and behavioural disorders,Smoking dependency,IL22,Interleukin-22,Inverse variance weighted,5,2.17 [1.16-4.04],0.0151408343414235
Chapter V Mental and behavioural disorders,Smoking dependency,CFH,Complement factor H,Inverse variance weighted,25,0.82 [0.69-0.97],0.0224141953739157
Chapter V Mental and behavioural disorders,Smoking dependency,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,6,0.57 [0.34-0.94],0.0284859137239157
Chapter V Mental and behavioural disorders,Smoking dependency,LGALS9,Galectin-9,Inverse variance weighted,39,1.23 [1.08-1.41],0.0019775030066121
Chapter V Mental and behavioural disorders,Smoking dependency,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,0.86 [0.78-0.95],0.0033950743513725
Chapter V Mental and behavioural disorders,Smoking dependency,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,8,0.78 [0.64-0.94],0.0097691004352969
Chapter V Mental and behavioural disorders,Smoking dependency,NPTX1,Neuronal pentraxin-1,Inverse variance weighted,46,0.91 [0.83-1.00],0.0433849086755704
Chapter V Mental and behavioural disorders,Smoking dependency,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.88 [0.79-0.99],0.0330076737298562
Chapter V Mental and behavioural disorders,Smoking dependency,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.93 [0.88-0.98],0.0050050247575628
Chapter V Mental and behavioural disorders,Smoking dependency,S100A11,Protein S100-A11,Inverse variance weighted,2,0.64 [0.43-0.95],0.0255069758320784
Chapter V Mental and behavioural disorders,Smoking dependency,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,Inverse variance weighted,7,1.56 [1.02-2.40],0.0409321929228862
Chapter V Mental and behavioural disorders,Smoking dependency,NCAM1,Neural cell adhesion molecule 1,Inverse variance weighted,30,0.84 [0.75-0.95],0.0067246583269957
Chapter V Mental and behavioural disorders,Smoking dependency,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.44 [1.14-1.82],0.0021376768184248
Chapter V Mental and behavioural disorders,Smoking dependency,MSLN,Mesothelin,Inverse variance weighted,36,1.10 [1.00-1.21],0.0423599298408628
Chapter V Mental and behavioural disorders,Smoking dependency,KLK13,Kallikrein-13,Inverse variance weighted,23,0.86 [0.77-0.96],0.008957363541857
Chapter V Mental and behavioural disorders,Smoking dependency,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,45,1.13 [1.04-1.23],0.0048089432514382
Chapter V Mental and behavioural disorders,Smoking dependency,DPP7,Dipeptidyl peptidase 2,Inverse variance weighted,15,1.16 [1.03-1.31],0.0134830578831289
Chapter V Mental and behavioural disorders,Smoking dependency,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.74 [0.57-0.98],0.0334193776537565
Chapter V Mental and behavioural disorders,Smoking dependency,DPP10,Inactive dipeptidyl peptidase 10,Inverse variance weighted,24,1.26 [1.08-1.47],0.0035327279176078
Chapter V Mental and behavioural disorders,Smoking dependency,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.67 [0.46-0.98],0.0386132455708406
