Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,A1BG,Alpha-1B-glycoprotein,24011,83,1.49 [0.45-4.95],0.512850233319927
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AAMDC,Mth938 domain-containing protein,23346,81,0.95 [0.63-1.41],0.7851129733804578
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AARSD1,Alanyl-tRNA editing protein Aarsd1,27367,98,0.90 [0.66-1.24],0.531593741521672
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ABCA2,ATP-binding cassette sub-family A member 2,23202,78,1.37 [0.81-2.31],0.2379069631667094
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ABHD14B,Protein ABHD14B,27210,98,0.83 [0.61-1.12],0.2227886910331746
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ABL1,Tyrosine-protein kinase ABL1,27367,98,0.94 [0.72-1.22],0.6357364883551265
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ABO,Histo-blood group ABO system transferase,23977,84,0.92 [0.79-1.06],0.2342972442336843
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ABRAXAS2,BRISC complex subunit Abraxas 2,23202,78,1.19 [0.86-1.64],0.2857862707563543
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26844,101,1.03 [0.83-1.27],0.7876100151528537
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23517,83,0.87 [0.62-1.23],0.4320861775700542
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23961,83,0.94 [0.74-1.20],0.6249838369895713
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACAN,Aggrecan core protein,27245,100,0.80 [0.43-1.49],0.485980568019038
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACE,Angiotensin-converting enzyme,23977,84,1.24 [0.55-2.76],0.6057906874189445
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACE2,Angiotensin-converting enzyme 2,26980,98,1.24 [0.89-1.71],0.1982898020085555
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACHE,Acetylcholinesterase,23457,82,0.98 [0.51-1.88],0.9402126209044902
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACOT13,Acyl-coenzyme A thioesterase 13,23839,82,0.98 [0.82-1.19],0.8733391134107715
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27490,102,0.71 [0.48-1.03],0.0705745431677098
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23289,78,0.63 [0.37-1.08],0.0909133172821827
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACP5,Tartrate-resistant acid phosphatase type 5,27612,101,1.52 [0.92-2.49],0.101735092823533
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACP6,Lysophosphatidic acid phosphatase type 6,27669,102,1.12 [0.85-1.48],0.4106013808778072
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACRBP,Acrosin-binding protein,23829,84,0.93 [0.53-1.62],0.7963137506369974
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACRV1,Acrosomal protein SP-10,23289,78,1.84 [1.15-2.94],0.0106391811455841
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23202,78,1.46 [0.96-2.21],0.0755916286231354
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACTA2,"Actin, aortic smooth muscle",26980,98,1.12 [0.77-1.62],0.5551344257502187
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACTN2,Alpha-actinin-2,23202,78,0.89 [0.59-1.35],0.5757644721543578
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACTN4,Alpha-actinin-4,26941,98,1.15 [0.69-1.92],0.5904104957745643
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACVRL1,Serine/threonine-protein kinase receptor R3,27256,99,1.48 [0.74-2.96],0.2680340197580402
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACY1,Aminoacylase-1,27490,102,1.13 [0.85-1.48],0.3989824205223266
