Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
MANSC4,MANSC domain-containing protein 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,1.19 [0.91-1.56],0.206444086449695,trans
MANSC4,MANSC domain-containing protein 4,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,1.13 [0.91-1.4],0.266332575498002,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX,Inverse variance weighted,46,1.05 [0.96-1.15],0.273264523198716,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,Inverse variance weighted,35,1.06 [0.95-1.18],0.274787658510475,trans
MANSC4,MANSC domain-containing protein 4,Chapter X Diseases of the respiratory system,J10_EMPHYSEMA,Wald ratio,1,0.99 [0.94-1.03],0.530060312000082,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS,Inverse variance weighted,51,1.02 [0.97-1.07],0.534822143787733,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_POLYARTHROPATHIES,Inverse variance weighted,16,1.02 [0.95-1.1],0.559150941645736,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.02 [0.95-1.09],0.585012627538996,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROPATHIES,Inverse variance weighted,25,1.02 [0.94-1.11],0.615139626057264,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_INCLAVO,Inverse variance weighted,50,1 [0.95-1.06],0.962373712241582,trans
MANSC4,MANSC domain-containing protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,Inverse variance weighted,54,1 [0.96-1.04],0.987216777209499,trans
