Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
TCOF1,Treacle protein,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,8,1.19 [1.13-1.25],1.47646727004465e-11,trans
TCOF1,Treacle protein,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,2,1.13 [1.09-1.18],3.86338488509707e-11,trans
TCOF1,Treacle protein,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,1.19 [1.13-1.26],8.47431432546678e-11,trans
TCOF1,Treacle protein,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,2,1.1 [1.07-1.13],3.32401856079141e-10,trans
TCOF1,Treacle protein,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,1.11 [1.07-1.15],1.67604481174099e-09,trans
TCOF1,Treacle protein,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,4,1.13 [1.08-1.19],1.77607787069794e-06,trans
TCOF1,Treacle protein,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,2,1.08 [1.04-1.12],9.72818310908122e-06,trans
TCOF1,Treacle protein,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,6,1.09 [1.05-1.13],4.87954305840611e-05,trans
TCOF1,Treacle protein,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Wald ratio,1,1.12 [1.04-1.21],0.00413891217508017,trans
TCOF1,Treacle protein,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.69 [0.5-0.96],0.0265543942354311,trans
TCOF1,Treacle protein,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,15,1.15 [1.01-1.31],0.029554580089413,trans
TCOF1,Treacle protein,Chapter X Diseases of the respiratory system,J10_ACUTELOWERNAS,Wald ratio,1,1.13 [1-1.27],0.0482327403145963,trans
TCOF1,Treacle protein,Chapter X Diseases of the respiratory system,J10_LOWERINF,Wald ratio,1,1.29 [1-1.65],0.0490396428899214,trans
TCOF1,Treacle protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_OTHER_WIDE,Inverse variance weighted,5,1.11 [0.99-1.25],0.0777480871972992,trans
TCOF1,Treacle protein,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,69,1.02 [1-1.05],0.0880940312747378,trans
TCOF1,Treacle protein,Chapter X Diseases of the respiratory system,IPF,Inverse variance weighted,20,1.01 [1-1.02],0.101919926429284,trans
TCOF1,Treacle protein,Chapter V Mental and behavioural disorders,F5_ALCOHOL_DEPENDENCE,Inverse variance weighted,3,1.04 [0.99-1.09],0.102929725313377,trans
TCOF1,Treacle protein,Chapter IX Diseases of the circulatory system,I9_PAD,Inverse variance weighted,2,1.06 [0.99-1.13],0.110778277618402,trans
TCOF1,Treacle protein,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Inverse variance weighted,2,1.09 [0.95-1.24],0.208635752297141,trans
TCOF1,Treacle protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERANAEMIA,Wald ratio,1,0.87 [0.7-1.09],0.217431448254272,trans
TCOF1,Treacle protein,Chapter I Certain infectious and parasitic diseases,AB1_GASTROENTERITIS_NOS,Inverse variance weighted,2,1.09 [0.94-1.25],0.244237168316698,trans
