Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21861,126,1.21 [1.01-1.46],0.0396179067741748
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACTA2,"Actin, aortic smooth muscle",21966,125,1.41 [1.05-1.91],0.0226207248065536
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACVRL1,Serine/threonine-protein kinase receptor R3,22139,127,1.87 [1.07-3.29],0.029295148610857
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADA2,Adenosine deaminase 2,22260,125,2.18 [1.58-3.01],1.994898470860053e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22177,127,1.97 [1.28-3.02],0.0019750759862821
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22546,128,2.87 [1.95-4.25],1.1240761655776781e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22657,128,0.49 [0.26-0.91],0.0250687868125424
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRB3,Adhesion G protein-coupled receptor B3,22139,127,1.78 [1.12-2.82],0.0142700289351548
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRE1,Adhesion G protein-coupled receptor E1,19331,110,1.80 [1.33-2.43],0.0001259998868474
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRE2,Adhesion G protein-coupled receptor E2,22455,130,1.73 [1.03-2.92],0.0390973886158446
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRE5,Adhesion G protein-coupled receptor E5,22549,127,1.60 [1.01-2.54],0.0452358323962207
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRG2,Adhesion G-protein coupled receptor G2,22372,126,0.43 [0.27-0.70],0.0006871163119447
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADM,Pro-adrenomedullin,22566,129,3.08 [1.70-5.58],0.000201677117141
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AGR2,Anterior gradient protein 2 homolog,21724,125,1.18 [1.00-1.38],0.0460760713252865
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AGRN,Agrin,22455,130,1.77 [1.20-2.61],0.0037499137097203
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ALPP,"Alkaline phosphatase, placental type",22270,128,0.84 [0.73-0.97],0.0162170659781851
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AMBP,Protein AMBP,22531,129,3.19 [1.51-6.72],0.0023308659649675
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AMOT,Angiomotin,18950,107,2.36 [1.57-3.54],3.6940543107530976e-05
