Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,ODAM,Odontogenic ameloblast-associated protein,51348,0.135944230682671,0.010232942347669,0.11588766368124,0.156000797684102,3.78800839063927e-40
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,CSF3,Granulocyte colony-stimulating factor,51519,0.093275065940337,0.00918029103281401,0.0752816955160216,0.111268436364652,3.29336290852835e-24
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,CGA,Glycoprotein hormones alpha chain,52068,0.0857620619709551,0.0167429880466303,0.0529458053995597,0.11857831854235,3.03911544634127e-07
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,FCRL5,Fc receptor-like protein 5,52068,0.0525866736567217,0.0105425536691719,0.0319232684651447,0.0732500788482986,6.13648903215305e-07
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,52021,0.0926412541018514,0.0194383377943515,0.0545421120249224,0.13074039617878,1.88966355342457e-06
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,EDA2R,Tumor necrosis factor receptor superfamily member 27,52297,-0.0310012601466387,0.00654844079249618,-0.0438362040999312,-0.0181663161933462,2.21063006439816e-06
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,OSM,Oncostatin-M,51895,0.0637512204817462,0.0137047021034306,0.0368900043590222,0.0906124366044701,3.30620668563238e-06
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,ICAM3,Intercellular adhesion molecule 3,52402,0.0217312754088589,0.00472908179618422,0.0124622750883378,0.03100027572938,4.34134888143079e-06
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,SELE,E-selectin,52402,0.0425493901998188,0.00944011835992872,0.0240467582143585,0.0610520221852791,6.5925830931239e-06
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,FSHB,Follitropin subunit beta,47903,0.0576181811310994,0.0131312702400782,0.0318808914605461,0.0833554708016528,1.14970506537246e-05
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,MYOM3,Myomesin-3,48014,-0.0744393149886314,0.0169974972881672,-0.107754409673439,-0.0411242203038237,1.19504042305493e-05
Health and medical history,X6149#3.Mouth or teeth dental problems_Bleeding gums,PAEP,Glycodelin,51873,-0.108351270561916,0.0251010441968312,-0.157549317187706,-0.0591532239361272,1.59003069584787e-05
