Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ABCA2,ATP-binding cassette sub-family A member 2,18497,113,1.92 [1.32-2.81],0.0006616246787328
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ABO,Histo-blood group ABO system transferase,19159,117,1.19 [1.05-1.34],0.0049181698641904
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ACAN,Aggrecan core protein,21785,134,3.08 [1.78-5.32],5.980651029201527e-05
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ACTA2,"Actin, aortic smooth muscle",21592,139,1.73 [1.37-2.20],5.4931129894377335e-06
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ACVRL1,Serine/threonine-protein kinase receptor R3,21780,138,3.23 [2.02-5.16],9.7072518006203e-07
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18497,113,1.51 [1.13-2.03],0.0052167254438839
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADA,Adenosine deaminase,22227,137,1.92 [1.34-2.76],0.00035639254738
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18581,114,2.61 [1.75-3.89],2.8213714835273367e-06
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22147,137,1.98 [1.23-3.17],0.0047189737364303
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19054,113,2.34 [1.41-3.90],0.0010322737624623
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADAMTSL2,ADAMTS-like protein 2,19162,117,2.26 [1.48-3.45],0.0001568805248312
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADGRF5,Adhesion G protein-coupled receptor F5,19151,116,2.96 [1.59-5.50],0.0005876825701959
Chapter IX Diseases of the circulatory system,Pulmonary embolism,ADM,Pro-adrenomedullin,22187,137,3.25 [1.80-5.87],8.79312773181845e-05
Chapter IX Diseases of the circulatory system,Pulmonary embolism,AGR3,Anterior gradient protein 3,21476,133,1.65 [1.34-2.04],3.3309974597599268e-06
Chapter IX Diseases of the circulatory system,Pulmonary embolism,AGRN,Agrin,22112,137,2.25 [1.60-3.16],2.8745988324085074e-06
Chapter IX Diseases of the circulatory system,Pulmonary embolism,AHNAK2,Protein AHNAK2,18667,115,2.38 [1.52-3.73],0.0001426730197156
Chapter IX Diseases of the circulatory system,Pulmonary embolism,AMBP,Protein AMBP,22150,137,2.93 [1.47-5.84],0.002326165020607
Chapter IX Diseases of the circulatory system,Pulmonary embolism,AMN,Protein amnionless,21580,131,1.74 [1.31-2.32],0.0001485330667534
