Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19264,3565,1.10 [1.06-1.15],4.378758807741337e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17596,1048,1.18 [1.10-1.27],6.689210741877838e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16953,1259,1.18 [1.10-1.26],1.7455884388668383e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19964,1160,1.16 [1.08-1.24],7.380779874263291e-05
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19814,1010,1.19 [1.10-1.28],6.766148297992721e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",14386,64,1.69 [1.41-2.03],2.6020841889904654e-08
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,Lymphoid leukaemia,14387,65,1.68 [1.40-2.02],3.485733845026463e-08
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",15106,1863,1.12 [1.06-1.19],8.62560638633668e-05
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",19823,1395,1.18 [1.10-1.25],9.287188859474992e-07
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,18924,407,1.27 [1.14-1.41],1.3563877273162922e-05
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,19841,2156,1.15 [1.09-1.21],2.3369258086396165e-07
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Interstitial lung disease,18960,443,1.28 [1.15-1.41],2.4582205885136566e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,19817,2281,1.15 [1.09-1.21],1.4188516487879942e-07
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,19953,522,1.29 [1.17-1.41],1.3373682182607186e-07
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,19952,1463,1.16 [1.09-1.24],2.445474862664489e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",19599,1914,1.16 [1.10-1.23],1.3409923583028125e-07
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Coeliac disease,18590,105,1.67 [1.44-1.93],5.2925601026667025e-12
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18608,123,1.56 [1.35-1.81],3.1039252939433503e-09
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,18927,1833,1.15 [1.08-1.21],3.855365054826958e-06
