Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of liver,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,22,1.11 [1.00-1.23],0.0570889888697517
Chapter XI Diseases of the digestive system,Other diseases of liver,SLAMF1,Signaling lymphocytic activation molecule,Inverse variance weighted,6,0.92 [0.74-1.16],0.495509684625009
Chapter XI Diseases of the digestive system,Other diseases of liver,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.04 [0.99-1.10],0.124188046309983
Chapter XI Diseases of the digestive system,Other diseases of liver,IL10,Interleukin-10,Inverse variance weighted,5,0.98 [0.84-1.15],0.837599397021076
Chapter XI Diseases of the digestive system,Other diseases of liver,RBKS,Ribokinase,Inverse variance weighted,16,0.98 [0.91-1.06],0.62955644947618
Chapter XI Diseases of the digestive system,Other diseases of liver,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.93 [0.64-1.33],0.674240383134024
Chapter XI Diseases of the digestive system,Other diseases of liver,DTNB,Dystrobrevin beta,Inverse variance weighted,4,0.74 [0.43-1.30],0.296311548432145
Chapter XI Diseases of the digestive system,Other diseases of liver,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,1.03 [0.96-1.10],0.446630591677404
Chapter XI Diseases of the digestive system,Other diseases of liver,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,37,0.98 [0.92-1.04],0.462142608669846
Chapter XI Diseases of the digestive system,Other diseases of liver,PRSS22,Brain-specific serine protease 4,Inverse variance weighted,11,1.09 [0.96-1.23],0.177905833707913
Chapter XI Diseases of the digestive system,Other diseases of liver,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,0.91 [0.80-1.03],0.144553544868341
Chapter XI Diseases of the digestive system,Other diseases of liver,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,18,0.95 [0.84-1.07],0.391876400942228
Chapter XI Diseases of the digestive system,Other diseases of liver,CALCA,Calcitonin,Inverse variance weighted,17,0.94 [0.77-1.16],0.564736735601107
Chapter XI Diseases of the digestive system,Other diseases of liver,FCRLB,Fc receptor-like B,Inverse variance weighted,65,1.01 [0.96-1.07],0.592344610057737
Chapter XI Diseases of the digestive system,Other diseases of liver,PPL,Periplakin,Inverse variance weighted,2,1.00 [0.60-1.69],0.987298021829897
Chapter XI Diseases of the digestive system,Other diseases of liver,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.74 [0.52-1.06],0.100549045609039
Chapter XI Diseases of the digestive system,Other diseases of liver,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,1.10 [0.95-1.27],0.20354584005996
