Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ANGPTL1,Angiopoietin-related protein 1,Inverse variance weighted,22,1.02 [0.99-1.05],0.134290050482988
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADGRF5,Adhesion G protein-coupled receptor F5,Inverse variance weighted,16,1.00 [0.95-1.05],0.954760681576482
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.99 [0.93-1.04],0.63166309280787
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CLSTN2,Calsyntenin-2,Inverse variance weighted,38,1.01 [0.98-1.03],0.716802321946746
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,0.97 [0.95-1.00],0.0246733813080726
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SRPX,Sushi repeat-containing protein SRPX,Inverse variance weighted,2,0.89 [0.70-1.15],0.383367497014675
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TCTN3,Tectonic-3,Inverse variance weighted,53,1.00 [0.97-1.02],0.797963442003722
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,GUCA2A,Guanylin,Inverse variance weighted,16,0.99 [0.93-1.05],0.781018983965067
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,0.91 [0.84-0.99],0.0361565146525622
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,F2R,Proteinase-activated receptor 1,Inverse variance weighted,8,1.00 [0.89-1.13],0.9707252497904
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.02 [1.00-1.05],0.0638092164196255
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PODXL2,Podocalyxin-like protein 2,Inverse variance weighted,23,1.01 [0.98-1.04],0.574003766521194
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,AHNAK,Neuroblast differentiation-associated protein AHNAK,Inverse variance weighted,6,1.03 [0.89-1.19],0.711370639766256
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,37,1.03 [1.00-1.05],0.0199747885016111
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.99 [0.93-1.06],0.827972763435603
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,HS6ST2,Heparan-sulfate 6-O-sulfotransferase 2,Inverse variance weighted,12,1.05 [0.92-1.20],0.469763101793091
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.00 [0.86-1.17],0.995242948444618
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD7,T-cell antigen CD7,Inverse variance weighted,12,1.00 [0.96-1.04],0.932910904755544
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PLA2G2A,"Phospholipase A2, membrane associated",Inverse variance weighted,23,1.01 [0.99-1.04],0.283309855953704
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SIGLEC5,Sialic acid-binding Ig-like lectin 5,Inverse variance weighted,31,1.01 [0.99-1.02],0.348212783494638
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,MSMB,Beta-microseminoprotein,Inverse variance weighted,92,1.01 [0.99-1.02],0.4865359818576
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,VMO1,Vitelline membrane outer layer protein 1 homolog,Inverse variance weighted,44,1.00 [0.97-1.02],0.703515465671663
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.99 [0.90-1.08],0.759425170588643
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,GSN,Gelsolin,Inverse variance weighted,7,1.07 [0.95-1.19],0.272453988821788
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,0.99 [0.96-1.02],0.581905808803768
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Inverse variance weighted,4,1.00 [0.93-1.09],0.920300582121239
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.97 [0.93-1.01],0.0978976996393888
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,66,0.99 [0.97-1.02],0.502533692497916
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.06 [0.95-1.18],0.274230591021044
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.95 [0.89-1.01],0.0921973996204913
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,Inverse variance weighted,5,1.01 [0.93-1.09],0.894827383229236
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD46,Membrane cofactor protein,Inverse variance weighted,3,0.86 [0.76-0.97],0.0122784635623033
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,JAM3,Junctional adhesion molecule C,Inverse variance weighted,8,1.01 [0.93-1.10],0.847693913943218
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,0.98 [0.82-1.18],0.857384345768747
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,0.97 [0.95-0.99],0.0138622857973486
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,0.99 [0.96-1.02],0.384136113375703
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD48,CD48 antigen,Inverse variance weighted,32,0.99 [0.96-1.02],0.607437495064371
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,LETM1,Mitochondrial proton/calcium exchanger protein,Inverse variance weighted,2,1.09 [0.87-1.36],0.449571165254864
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.89 [0.83-0.96],0.0012217442222605
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,24,0.98 [0.95-1.02],0.322831808986257
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CSTB,Cystatin-B,Inverse variance weighted,25,1.00 [0.97-1.03],0.925334298723464
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,0.99 [0.92-1.07],0.836964004008783
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.02 [0.96-1.08],0.544470927559167
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,10,1.00 [0.95-1.05],0.913161079473365
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,EPO,Erythropoietin,Inverse variance weighted,14,1.00 [0.95-1.06],0.955264051104647
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,COL3A1,Collagen alpha-1(III) chain,Inverse variance weighted,9,0.98 [0.91-1.05],0.508232665513107
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,Inverse variance weighted,42,1.01 [0.98-1.03],0.609245903885156
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,1.00 [0.96-1.04],0.907491786192933
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,NFASC,Neurofascin,Inverse variance weighted,19,1.01 [0.98-1.05],0.473091660654931
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PALM,Paralemmin-1,Inverse variance weighted,10,0.99 [0.93-1.06],0.807481996144435
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,15,0.99 [0.93-1.06],0.792180551015263
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,13,0.99 [0.95-1.04],0.741168176582824
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,LGALS9,Galectin-9,Inverse variance weighted,39,1.01 [0.98-1.04],0.601062572311425
