Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACY1,Aminoacylase-1,Inverse variance weighted,11,1.71 [1.21-2.42],0.0022992467421322
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.00 [0.89-1.13],0.942984516070449
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,XCL1,Lymphotactin,Inverse variance weighted,47,1.09 [0.99-1.20],0.090925132438953
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CD48,CD48 antigen,Inverse variance weighted,32,0.90 [0.81-1.00],0.0459512079442673
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CALCA,Calcitonin,Inverse variance weighted,17,1.25 [0.90-1.72],0.180186394135282
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Inverse variance weighted,4,0.87 [0.60-1.26],0.460855005908879
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CREG1,Protein CREG1,Inverse variance weighted,24,1.10 [0.95-1.26],0.188433255458194
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.83 [0.41-1.68],0.610005092514037
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,IL10,Interleukin-10,Inverse variance weighted,5,0.91 [0.63-1.31],0.610259015415386
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CTBS,Di-N-acetylchitobiase,Inverse variance weighted,32,1.03 [0.95-1.11],0.485759168272064
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,0.91 [0.74-1.11],0.335272437721771
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,NECTIN2,Nectin-2,Inverse variance weighted,8,0.92 [0.74-1.13],0.422471572509989
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.77 [0.60-1.00],0.0495842901979144
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.16 [0.59-2.31],0.663144743633059
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,1.04 [0.92-1.18],0.489881974045358
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,DSC2,Desmocollin-2,Inverse variance weighted,16,1.08 [0.89-1.31],0.441621577738494
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,IL6ST,Interleukin-6 receptor subunit beta,Inverse variance weighted,10,0.91 [0.68-1.21],0.502200221140513
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,3,1.25 [0.43-3.59],0.680792685335295
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.12 [0.87-1.43],0.388845048367677
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,24,1.00 [0.84-1.18],0.961487050539827
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CD83,CD83 antigen,Inverse variance weighted,19,1.03 [0.81-1.31],0.79106524037367
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.20 [0.34-4.25],0.774429379246179
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CD27,CD27 antigen,Inverse variance weighted,18,1.10 [0.90-1.35],0.365611922497211
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SPON2,Spondin-2,Inverse variance weighted,8,1.30 [0.99-1.71],0.0573895019287481
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.13 [0.76-1.67],0.547225029003195
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,0.76 [0.51-1.15],0.193021089924695
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.17 [0.93-1.48],0.187086929683929
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.11 [0.86-1.44],0.413011094198049
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,0.82 [0.57-1.19],0.29257852371685
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GPD1,Glycerol-3-phosphate dehydrogenase,Wald ratio,1,0.95 [0.33-2.74],0.923986458361541
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,0.82 [0.65-1.03],0.0860442259500685
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.06 [0.86-1.32],0.578732992352145
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.02 [0.87-1.20],0.767645878362139
