Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.75 [0.53-1.05],0.095237819784875
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CD302,CD302 antigen,Inverse variance weighted,17,0.94 [0.79-1.13],0.537379392226914
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,LAYN,Layilin,Inverse variance weighted,23,1.01 [0.83-1.23],0.907579526864683
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.26 [0.94-1.68],0.117698950788288
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.94 [0.74-1.20],0.628380644454166
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.99 [0.73-1.34],0.953292302476646
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,PRELP,Prolargin,Inverse variance weighted,14,1.02 [0.85-1.23],0.809722154343292
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.39 [0.81-2.40],0.235883269862113
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.06 [0.72-1.58],0.759285725052342
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,1.14 [0.91-1.42],0.249621760536398
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,NPY,Pro-neuropeptide Y,Inverse variance weighted,18,0.88 [0.67-1.14],0.325773811599432
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CD93,Complement component C1q receptor,Inverse variance weighted,2,0.86 [0.37-1.97],0.715272778093588
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,0.97 [0.86-1.08],0.535080299575623
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,CFD,Complement factor D,Inverse variance weighted,12,1.18 [0.90-1.55],0.218280868107711
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.92 [0.54-1.59],0.772014267251788
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,16,0.91 [0.75-1.11],0.365030349711943
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.08 [0.92-1.27],0.333222508842636
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.05 [0.91-1.23],0.500181259590817
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,NFASC,Neurofascin,Inverse variance weighted,19,0.87 [0.75-1.02],0.0808725602340293
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,PDCD1LG2,Programmed cell death 1 ligand 2,Inverse variance weighted,75,0.95 [0.87-1.03],0.230099624025106
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,1.11 [0.97-1.28],0.140165889229236
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.22 [0.93-1.60],0.160341200610164
