Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Early onset COPD,CNTN1,Contactin-1,Inverse variance weighted,45,0.99 [0.90-1.08],0.758292578520793
Chapter X Diseases of the respiratory system,Early onset COPD,AREG,Amphiregulin,Inverse variance weighted,7,1.03 [0.82-1.29],0.81537910615977
Chapter X Diseases of the respiratory system,Early onset COPD,CCL18,C-C motif chemokine 18,Inverse variance weighted,19,1.00 [0.94-1.06],0.912798556646803
Chapter X Diseases of the respiratory system,Early onset COPD,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,0.90 [0.71-1.15],0.414591446555885
Chapter X Diseases of the respiratory system,Early onset COPD,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,0.96 [0.88-1.05],0.390209189083424
Chapter X Diseases of the respiratory system,Early onset COPD,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,0.98 [0.94-1.02],0.381087107257287
Chapter X Diseases of the respiratory system,Early onset COPD,LAYN,Layilin,Inverse variance weighted,23,0.97 [0.88-1.06],0.487488085067263
Chapter X Diseases of the respiratory system,Early onset COPD,CCL11,Eotaxin,Inverse variance weighted,11,0.99 [0.88-1.10],0.81266555841097
Chapter X Diseases of the respiratory system,Early onset COPD,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.98 [0.74-1.29],0.871707559350533
Chapter X Diseases of the respiratory system,Early onset COPD,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,1.03 [0.96-1.10],0.393385996220117
Chapter X Diseases of the respiratory system,Early onset COPD,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,9,0.96 [0.82-1.13],0.6226128812243
Chapter X Diseases of the respiratory system,Early onset COPD,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.87 [0.71-1.05],0.150144099371821
Chapter X Diseases of the respiratory system,Early onset COPD,MEPE,Matrix extracellular phosphoglycoprotein,Inverse variance weighted,27,0.99 [0.87-1.13],0.913344251103322
Chapter X Diseases of the respiratory system,Early onset COPD,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,11,0.98 [0.92-1.05],0.615949202457438
Chapter X Diseases of the respiratory system,Early onset COPD,CA6,Carbonic anhydrase 6,Inverse variance weighted,51,1.04 [0.98-1.10],0.198651129665941
Chapter X Diseases of the respiratory system,Early onset COPD,CAPG,Macrophage-capping protein,Inverse variance weighted,34,0.99 [0.93-1.05],0.668417427043767
Chapter X Diseases of the respiratory system,Early onset COPD,PSAP,Prosaposin,Inverse variance weighted,13,0.95 [0.85-1.06],0.388267087629183
Chapter X Diseases of the respiratory system,Early onset COPD,MSMB,Beta-microseminoprotein,Inverse variance weighted,92,1.02 [0.99-1.06],0.18690928397562
Chapter X Diseases of the respiratory system,Early onset COPD,COLEC12,Collectin-12,Inverse variance weighted,13,1.01 [0.88-1.16],0.847176882036772
Chapter X Diseases of the respiratory system,Early onset COPD,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,1.05 [0.83-1.33],0.710115472597327
Chapter X Diseases of the respiratory system,Early onset COPD,CCL15,C-C motif chemokine 15,Inverse variance weighted,28,0.98 [0.94-1.02],0.351104181843591
Chapter X Diseases of the respiratory system,Early onset COPD,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.89 [0.77-1.04],0.133904898099197
Chapter X Diseases of the respiratory system,Early onset COPD,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.07 [0.94-1.24],0.308470228086284
Chapter X Diseases of the respiratory system,Early onset COPD,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.95 [0.87-1.04],0.266057286701867
Chapter X Diseases of the respiratory system,Early onset COPD,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,0.96 [0.90-1.02],0.168207735445789
Chapter X Diseases of the respiratory system,Early onset COPD,HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,0.76 [0.57-0.99],0.045896308365496
Chapter X Diseases of the respiratory system,Early onset COPD,NHLRC3,NHL repeat-containing protein 3,Inverse variance weighted,9,1.00 [0.88-1.13],0.956406403054668
Chapter X Diseases of the respiratory system,Early onset COPD,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,1.00 [0.86-1.16],0.996638847351983
Chapter X Diseases of the respiratory system,Early onset COPD,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,0.90 [0.67-1.20],0.465730680256041
Chapter X Diseases of the respiratory system,Early onset COPD,FGA,Fibrinogen alpha chain,Inverse variance weighted,10,0.94 [0.70-1.25],0.659757914382013
Chapter X Diseases of the respiratory system,Early onset COPD,VWA1,von Willebrand factor A domain-containing protein 1,Inverse variance weighted,12,1.02 [0.96-1.08],0.605340496068668
Chapter X Diseases of the respiratory system,Early onset COPD,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.00 [0.88-1.13],0.982043575963382
Chapter X Diseases of the respiratory system,Early onset COPD,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,18,0.88 [0.77-0.99],0.0363731927976797
Chapter X Diseases of the respiratory system,Early onset COPD,USP28,Ubiquitin carboxyl-terminal hydrolase 28,Inverse variance weighted,2,1.01 [0.70-1.47],0.944675612685523
Chapter X Diseases of the respiratory system,Early onset COPD,BCAN,Brevican core protein,Inverse variance weighted,15,1.01 [0.90-1.14],0.828897295679785
Chapter X Diseases of the respiratory system,Early onset COPD,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,1.01 [0.96-1.05],0.793063767405694
Chapter X Diseases of the respiratory system,Early onset COPD,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.03 [0.99-1.08],0.126787622981996
Chapter X Diseases of the respiratory system,Early onset COPD,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,11,1.03 [0.88-1.19],0.729572660829898
