Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,DVT of lower extremities,SPP1,Osteopontin,Inverse variance weighted,19,0.98 [0.85-1.13],0.759501025130206
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.94 [0.87-1.01],0.0978653402235782
Chapter IX Diseases of the circulatory system,DVT of lower extremities,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.97 [0.91-1.03],0.25604342009087
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.22 [0.99-1.50],0.0590816631961798
Chapter IX Diseases of the circulatory system,DVT of lower extremities,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.98 [0.70-1.36],0.888950036511668
Chapter IX Diseases of the circulatory system,DVT of lower extremities,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.01 [0.84-1.21],0.914580460063897
Chapter IX Diseases of the circulatory system,DVT of lower extremities,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,22,1.02 [0.92-1.13],0.707146708021592
Chapter IX Diseases of the circulatory system,DVT of lower extremities,BSG,Basigin,Inverse variance weighted,8,1.13 [0.96-1.33],0.143481449337538
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.98 [0.88-1.09],0.688013572768175
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.16 [0.98-1.37],0.092001298791809
Chapter IX Diseases of the circulatory system,DVT of lower extremities,IL19,Interleukin-19,Inverse variance weighted,21,1.03 [0.97-1.10],0.364424615924342
Chapter IX Diseases of the circulatory system,DVT of lower extremities,AXL,Tyrosine-protein kinase receptor UFO,Inverse variance weighted,23,1.02 [0.94-1.10],0.651916037377897
Chapter IX Diseases of the circulatory system,DVT of lower extremities,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.98 [0.88-1.08],0.628968857563281
Chapter IX Diseases of the circulatory system,DVT of lower extremities,AMBP,Protein AMBP,Inverse variance weighted,5,1.07 [0.90-1.29],0.4339111690662
Chapter IX Diseases of the circulatory system,DVT of lower extremities,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.96 [0.90-1.03],0.288245439930943
Chapter IX Diseases of the circulatory system,DVT of lower extremities,FBLN2,Fibulin-2,Inverse variance weighted,17,0.99 [0.88-1.12],0.897904388075508
Chapter IX Diseases of the circulatory system,DVT of lower extremities,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.99 [0.94-1.04],0.688589561255865
Chapter IX Diseases of the circulatory system,DVT of lower extremities,NECTIN2,Nectin-2,Inverse variance weighted,8,1.01 [0.75-1.37],0.94840170154932
Chapter IX Diseases of the circulatory system,DVT of lower extremities,JAM2,Junctional adhesion molecule B,Inverse variance weighted,6,0.80 [0.58-1.09],0.151575518892145
Chapter IX Diseases of the circulatory system,DVT of lower extremities,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.15 [0.68-1.94],0.593131540004715
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.91 [0.84-0.99],0.0216491043029611
Chapter IX Diseases of the circulatory system,DVT of lower extremities,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.01 [0.79-1.28],0.938280086090698
Chapter IX Diseases of the circulatory system,DVT of lower extremities,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,24,1.08 [0.96-1.21],0.178953432098383
Chapter IX Diseases of the circulatory system,DVT of lower extremities,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.70 [0.40-1.25],0.231524699616041
Chapter IX Diseases of the circulatory system,DVT of lower extremities,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,0.96 [0.91-1.01],0.154738595810356
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CD48,CD48 antigen,Inverse variance weighted,32,1.02 [0.97-1.07],0.43799454337915
Chapter IX Diseases of the circulatory system,DVT of lower extremities,TNC,Tenascin,Inverse variance weighted,57,1.05 [0.99-1.12],0.0902899238759399
Chapter IX Diseases of the circulatory system,DVT of lower extremities,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.98 [0.79-1.22],0.880892204110358
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.01 [0.95-1.06],0.81843931092635
Chapter IX Diseases of the circulatory system,DVT of lower extremities,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.02 [0.97-1.07],0.482750390608251
Chapter IX Diseases of the circulatory system,DVT of lower extremities,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.97 [0.91-1.02],0.253501327305102
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.00 [0.94-1.07],0.992484966741006
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CCN3,CCN family member 3,Inverse variance weighted,20,1.07 [0.98-1.17],0.153971150345162
Chapter IX Diseases of the circulatory system,DVT of lower extremities,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,1.03 [0.80-1.32],0.833052614281952
Chapter IX Diseases of the circulatory system,DVT of lower extremities,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,1.01 [0.91-1.13],0.785281188037369
Chapter IX Diseases of the circulatory system,DVT of lower extremities,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.08 [0.81-1.45],0.584665923221167
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,1.04 [1.00-1.09],0.0637753924182468
Chapter IX Diseases of the circulatory system,DVT of lower extremities,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,0.95 [0.89-1.01],0.106391909165567
Chapter IX Diseases of the circulatory system,DVT of lower extremities,COLEC12,Collectin-12,Inverse variance weighted,13,1.01 [0.87-1.19],0.863377706992798
Chapter IX Diseases of the circulatory system,DVT of lower extremities,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.99 [0.91-1.07],0.706462469589054
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CBLN4,Cerebellin-4,Inverse variance weighted,17,1.01 [0.93-1.10],0.846222302984331
Chapter IX Diseases of the circulatory system,DVT of lower extremities,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,Inverse variance weighted,24,1.00 [0.93-1.08],0.949298309711464
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,20,1.13 [1.05-1.23],0.0018269863418385
