Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Oesophageal varices,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,24,0.70 [0.55-0.89],0.0039769134666357
Chapter IX Diseases of the circulatory system,Oesophageal varices,HMOX2,Heme oxygenase 2,Inverse variance weighted,5,1.19 [0.56-2.52],0.65779467520135
Chapter IX Diseases of the circulatory system,Oesophageal varices,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,1.03 [0.78-1.38],0.822716398901043
Chapter IX Diseases of the circulatory system,Oesophageal varices,OSMR,Oncostatin-M-specific receptor subunit beta,Inverse variance weighted,40,0.88 [0.72-1.08],0.21672954327643
Chapter IX Diseases of the circulatory system,Oesophageal varices,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,Inverse variance weighted,12,0.91 [0.67-1.22],0.517602001390841
Chapter IX Diseases of the circulatory system,Oesophageal varices,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,1.45 [0.85-2.45],0.172717040293936
Chapter IX Diseases of the circulatory system,Oesophageal varices,DTNB,Dystrobrevin beta,Inverse variance weighted,4,0.76 [0.25-2.28],0.620865386664125
Chapter IX Diseases of the circulatory system,Oesophageal varices,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,11,0.98 [0.81-1.19],0.830221234669433
Chapter IX Diseases of the circulatory system,Oesophageal varices,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,0.91 [0.48-1.73],0.781325196151521
Chapter IX Diseases of the circulatory system,Oesophageal varices,VWF,von Willebrand factor,Inverse variance weighted,8,0.79 [0.49-1.30],0.356714408836532
Chapter IX Diseases of the circulatory system,Oesophageal varices,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.95 [0.85-1.06],0.335849843363414
Chapter IX Diseases of the circulatory system,Oesophageal varices,SELE,E-selectin,Inverse variance weighted,24,0.94 [0.80-1.10],0.422843431711047
Chapter IX Diseases of the circulatory system,Oesophageal varices,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,Inverse variance weighted,5,0.83 [0.48-1.44],0.504754122845668
Chapter IX Diseases of the circulatory system,Oesophageal varices,ITGB2,Integrin beta-2,Inverse variance weighted,20,0.89 [0.65-1.21],0.454979038786912
Chapter IX Diseases of the circulatory system,Oesophageal varices,NRP1,Neuropilin-1,Inverse variance weighted,26,1.13 [0.88-1.44],0.346108025967598
Chapter IX Diseases of the circulatory system,Oesophageal varices,VWA1,von Willebrand factor A domain-containing protein 1,Inverse variance weighted,12,1.02 [0.89-1.18],0.742539497217687
Chapter IX Diseases of the circulatory system,Oesophageal varices,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,0.89 [0.49-1.62],0.702707472056821
Chapter IX Diseases of the circulatory system,Oesophageal varices,CD8A,T-cell surface glycoprotein CD8 alpha chain,Inverse variance weighted,14,1.07 [0.79-1.43],0.673980631670766
Chapter IX Diseases of the circulatory system,Oesophageal varices,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.15 [0.80-1.65],0.459448168601567
Chapter IX Diseases of the circulatory system,Oesophageal varices,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.06 [0.81-1.38],0.685512434145296
Chapter IX Diseases of the circulatory system,Oesophageal varices,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,33,1.16 [0.92-1.46],0.211207048944333
Chapter IX Diseases of the circulatory system,Oesophageal varices,ICAM5,Intercellular adhesion molecule 5,Inverse variance weighted,49,0.92 [0.82-1.03],0.156179764942705
Chapter IX Diseases of the circulatory system,Oesophageal varices,PALM2,Paralemmin-2,Inverse variance weighted,9,0.67 [0.46-0.99],0.0416491307472456
Chapter IX Diseases of the circulatory system,Oesophageal varices,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.79 [0.22-2.82],0.72034347043416
Chapter IX Diseases of the circulatory system,Oesophageal varices,FCGR3B,Low affinity immunoglobulin gamma Fc region receptor III-B,Inverse variance weighted,56,1.04 [0.91-1.19],0.518633708870908
Chapter IX Diseases of the circulatory system,Oesophageal varices,CD83,CD83 antigen,Inverse variance weighted,19,1.03 [0.75-1.42],0.837299846076605
Chapter IX Diseases of the circulatory system,Oesophageal varices,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,1.21 [0.78-1.87],0.391117026525542
Chapter IX Diseases of the circulatory system,Oesophageal varices,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.04 [0.42-2.58],0.931048447185349
Chapter IX Diseases of the circulatory system,Oesophageal varices,CNDP1,Beta-Ala-His dipeptidase,Inverse variance weighted,48,0.93 [0.80-1.07],0.316605689496633
Chapter IX Diseases of the circulatory system,Oesophageal varices,UXS1,UDP-glucuronic acid decarboxylase 1,Inverse variance weighted,10,0.70 [0.47-1.04],0.0753516290807217
Chapter IX Diseases of the circulatory system,Oesophageal varices,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,27,0.90 [0.71-1.14],0.381456058737667
