Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.03 [0.91-1.17],0.639400427391239
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,DLK1,Protein delta homolog 1,Inverse variance weighted,33,1.09 [0.97-1.24],0.15216178101995
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,PRELP,Prolargin,Inverse variance weighted,14,0.98 [0.84-1.15],0.830173463567562
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,0.98 [0.73-1.32],0.907880574993213
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,21,0.84 [0.66-1.07],0.160552566536637
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.30 [1.00-1.70],0.0516090085491807
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.14 [0.93-1.41],0.201924080439049
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.30 [0.61-2.80],0.496346105350468
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,0.67 [0.27-1.64],0.378256499160777
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.75 [0.60-0.94],0.0123483514174832
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CST3,Cystatin-C,Inverse variance weighted,13,0.96 [0.82-1.13],0.653596815850853
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,27,1.05 [0.98-1.12],0.162476327504735
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.96 [0.84-1.09],0.515134791626004
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,DPT,Dermatopontin,Inverse variance weighted,26,0.96 [0.83-1.12],0.63080998963143
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,1.07 [0.82-1.40],0.618708072941288
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CALCA,Calcitonin,Inverse variance weighted,17,0.76 [0.58-0.99],0.0406806215517454
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.17 [0.41-3.33],0.764359695514646
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,SPINK2,Serine protease inhibitor Kazal-type 2,Inverse variance weighted,34,0.93 [0.83-1.04],0.211738391045116
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,Inverse variance weighted,49,0.95 [0.88-1.02],0.185577969313663
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,AXL,Tyrosine-protein kinase receptor UFO,Inverse variance weighted,23,1.10 [0.95-1.27],0.222515246757383
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,CTSZ,Cathepsin Z,Inverse variance weighted,16,0.99 [0.84-1.16],0.899636041607515
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,PI3,Elafin,Inverse variance weighted,20,1.05 [0.89-1.24],0.578807541770307
