Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.95 [0.84-1.08],0.44067222340047
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,RNASE4,Ribonuclease 4,Inverse variance weighted,13,0.98 [0.90-1.06],0.581777603299299
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.03 [0.99-1.07],0.130316705596899
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LGALS4,Galectin-4,Inverse variance weighted,19,0.99 [0.93-1.06],0.809286702339413
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.08 [0.88-1.32],0.447996472376557
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,0.97 [0.92-1.03],0.373622078598455
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,0.99 [0.92-1.06],0.717256025460154
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SPON2,Spondin-2,Inverse variance weighted,8,0.97 [0.88-1.07],0.580315528822902
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PRAP1,Proline-rich acidic protein 1,Inverse variance weighted,7,0.99 [0.88-1.12],0.913540765681698
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CSTB,Cystatin-B,Inverse variance weighted,25,0.97 [0.91-1.03],0.262319229258808
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AREG,Amphiregulin,Inverse variance weighted,7,0.99 [0.80-1.22],0.904501136876009
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,OCLN,Occludin,Inverse variance weighted,3,0.94 [0.74-1.21],0.648549384449109
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PALM2,Paralemmin-2,Inverse variance weighted,9,0.87 [0.78-0.96],0.0075399108835291
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,13,1.05 [0.97-1.13],0.251268435615518
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.17 [1.08-1.28],0.0002420176296211
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,15,1.03 [0.94-1.12],0.560610921669953
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,1.08 [0.96-1.22],0.183329136176348
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.93 [0.69-1.26],0.643660213018778
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,30,1.00 [0.93-1.08],0.991044899703972
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,COLEC12,Collectin-12,Inverse variance weighted,13,0.98 [0.85-1.14],0.833574870000463
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.90 [0.80-1.03],0.120104511371012
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CCL3,C-C motif chemokine 3,Inverse variance weighted,15,1.10 [1.02-1.18],0.015923372168969
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CNTN5,Contactin-5,Inverse variance weighted,53,1.00 [0.96-1.04],0.970133544044061
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.06 [0.92-1.22],0.448534922665651
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SCG3,Secretogranin-3,Inverse variance weighted,48,0.98 [0.94-1.03],0.477341881985919
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.07 [0.95-1.21],0.28100658597096
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.96 [0.78-1.19],0.715773165079512
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.00 [0.82-1.23],0.974778528928108
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.99 [0.93-1.05],0.639552894542984
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AMBP,Protein AMBP,Inverse variance weighted,5,1.07 [0.85-1.34],0.56601783267324
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CCL16,C-C motif chemokine 16,Inverse variance weighted,26,1.01 [0.97-1.05],0.772708288891722
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.95 [0.88-1.02],0.159124487592723
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.02 [0.96-1.08],0.593371937404843
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.99 [0.77-1.27],0.948688843397412
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LGALS3,Galectin-3,Inverse variance weighted,42,1.00 [0.95-1.05],0.961679641668516
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.01 [0.97-1.05],0.661220717704651
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,59,1.02 [0.98-1.06],0.389610879267183
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LIPF,Gastric triacylglycerol lipase,Inverse variance weighted,24,0.94 [0.87-1.01],0.0779012904253848
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,Inverse variance weighted,28,1.05 [0.97-1.13],0.271169761325046
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,42,0.99 [0.94-1.05],0.842162110965963
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,1.02 [0.85-1.22],0.856899820114817
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,0.99 [0.90-1.09],0.806334817975611
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.33 [1.06-1.65],0.0117732058575764
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.01 [0.94-1.09],0.747022486684625
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,1.00 [0.96-1.05],0.955902454032659
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PGF,Placenta growth factor,Inverse variance weighted,8,0.86 [0.67-1.11],0.244445512923252
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CHGA,Chromogranin-A,Inverse variance weighted,8,0.98 [0.87-1.09],0.667166489163282
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.00 [0.87-1.16],0.946556646196722
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.00 [0.97-1.03],0.996327063317236
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TFF3,Trefoil factor 3,Inverse variance weighted,10,0.84 [0.71-1.01],0.0574068406871784
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,PSAP,Prosaposin,Inverse variance weighted,13,0.93 [0.81-1.07],0.292151706770076
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.03 [0.86-1.22],0.773382499361441
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CD302,CD302 antigen,Inverse variance weighted,17,0.96 [0.89-1.04],0.297804033606686
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,27,0.98 [0.91-1.06],0.625238510374335
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,IL6,Interleukin-6,Inverse variance weighted,6,1.15 [0.92-1.44],0.20914112431843
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,KLK11,Kallikrein-11,Inverse variance weighted,19,1.00 [0.94-1.06],0.878832200770305
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,1.21 [1.00-1.47],0.0556311733272562
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.07 [0.95-1.19],0.254005408652342
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,1.15 [0.99-1.33],0.0686499940922915
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CST3,Cystatin-C,Inverse variance weighted,13,1.03 [0.93-1.14],0.550332070893438
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,MSLN,Mesothelin,Inverse variance weighted,36,0.99 [0.94-1.04],0.578975957954727
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.00 [0.94-1.06],0.964248837353876
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,0.90 [0.84-0.96],0.0019873489818535
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.97 [0.78-1.21],0.786493055770301
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.16 [0.63-2.13],0.627090517872886
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.98 [0.92-1.05],0.576356454343835
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.11 [0.84-1.46],0.468220810862483
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,1.04 [0.98-1.11],0.167252900163864
