Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Alcoholic liver disease,ITGB2,Integrin beta-2,Inverse variance weighted,20,1.07 [0.89-1.29],0.457800715235663
Chapter XI Diseases of the digestive system,Alcoholic liver disease,SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.01 [0.95-1.06],0.851673719077185
Chapter XI Diseases of the digestive system,Alcoholic liver disease,SIAE,Sialate O-acetylesterase,Inverse variance weighted,9,0.97 [0.77-1.22],0.783447663583539
Chapter XI Diseases of the digestive system,Alcoholic liver disease,KITLG,Kit ligand,Inverse variance weighted,31,1.02 [0.84-1.25],0.810754714643535
Chapter XI Diseases of the digestive system,Alcoholic liver disease,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.07 [0.96-1.20],0.238966830433614
Chapter XI Diseases of the digestive system,Alcoholic liver disease,TGFB1,Transforming growth factor beta-1 proprotein,Inverse variance weighted,9,0.99 [0.74-1.32],0.943884025989728
Chapter XI Diseases of the digestive system,Alcoholic liver disease,ERBB2,Receptor tyrosine-protein kinase erbB-2,Inverse variance weighted,20,1.01 [0.81-1.25],0.944268884566884
Chapter XI Diseases of the digestive system,Alcoholic liver disease,SCLY,Selenocysteine lyase,Inverse variance weighted,7,0.98 [0.71-1.37],0.922499404991395
Chapter XI Diseases of the digestive system,Alcoholic liver disease,KYAT1,Kynurenine--oxoglutarate transaminase 1,Inverse variance weighted,3,1.74 [1.11-2.71],0.0148953569693419
Chapter XI Diseases of the digestive system,Alcoholic liver disease,CTSZ,Cathepsin Z,Inverse variance weighted,16,1.04 [0.92-1.18],0.49912039137801
Chapter XI Diseases of the digestive system,Alcoholic liver disease,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.84 [0.60-1.18],0.307813762233639
Chapter XI Diseases of the digestive system,Alcoholic liver disease,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,24,1.03 [0.82-1.28],0.814902264231464
Chapter XI Diseases of the digestive system,Alcoholic liver disease,ENTR1,Endosome-associated-trafficking regulator 1,Inverse variance weighted,8,0.95 [0.69-1.31],0.753242594246281
Chapter XI Diseases of the digestive system,Alcoholic liver disease,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.66 [0.38-1.12],0.124316484106144
Chapter XI Diseases of the digestive system,Alcoholic liver disease,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Inverse variance weighted,3,1.12 [0.67-1.88],0.663745479458722
Chapter XI Diseases of the digestive system,Alcoholic liver disease,MMP7,Matrilysin,Inverse variance weighted,15,1.03 [0.87-1.22],0.763773981948311
Chapter XI Diseases of the digestive system,Alcoholic liver disease,MFGE8,Lactadherin,Inverse variance weighted,26,0.91 [0.76-1.08],0.282049414822368
Chapter XI Diseases of the digestive system,Alcoholic liver disease,C19orf12,Protein C19orf12,Inverse variance weighted,4,1.12 [0.36-3.50],0.844955017789358
Chapter XI Diseases of the digestive system,Alcoholic liver disease,CLEC4A,C-type lectin domain family 4 member A,Inverse variance weighted,16,0.86 [0.64-1.15],0.301524954184415
Chapter XI Diseases of the digestive system,Alcoholic liver disease,LEPR,Leptin receptor,Inverse variance weighted,13,1.30 [1.07-1.56],0.0069389072287182
Chapter XI Diseases of the digestive system,Alcoholic liver disease,SLAMF1,Signaling lymphocytic activation molecule,Inverse variance weighted,6,1.10 [0.81-1.50],0.534482974420305
