Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.03 [0.98-1.08],0.212849847945514
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,42,0.98 [0.96-1.01],0.248204184494842
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CD276,CD276 antigen,Inverse variance weighted,47,1.01 [0.98-1.03],0.676631555790914
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.03 [0.79-1.34],0.841076543667343
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,0.98 [0.89-1.07],0.641764975717063
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FAM3D,Protein FAM3D,Inverse variance weighted,56,1.00 [0.97-1.02],0.762098811436782
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.97-1.01],0.484572299986171
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,LPO,Lactoperoxidase,Inverse variance weighted,34,0.98 [0.94-1.01],0.189630359542087
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.99 [0.89-1.09],0.775098356539211
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.91 [0.79-1.05],0.217107554456175
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,NFASC,Neurofascin,Inverse variance weighted,19,0.96 [0.92-1.01],0.0989125649623307
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.05 [0.92-1.20],0.4605305808807
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,LAYN,Layilin,Inverse variance weighted,23,1.03 [0.98-1.08],0.303427419858476
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CCL15,C-C motif chemokine 15,Inverse variance weighted,28,1.00 [0.98-1.02],0.941301881751109
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,KLK4,Kallikrein-4,Inverse variance weighted,20,1.04 [1.00-1.08],0.0330695051689037
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,0.98 [0.90-1.08],0.718709198973987
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.99 [0.97-1.02],0.63809269272575
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,1.02 [0.98-1.07],0.316441877709209
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,1.02 [0.91-1.14],0.784950973872066
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,0.94 [0.84-1.04],0.233904388362437
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FAM3B,Protein FAM3B,Inverse variance weighted,26,1.00 [0.97-1.02],0.762959200505554
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.04 [0.99-1.09],0.154842355629201
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,ADGRE2,Adhesion G protein-coupled receptor E2,Inverse variance weighted,19,0.99 [0.95-1.04],0.738465622342535
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,1.05 [0.93-1.17],0.427083635521031
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,1.03 [1.01-1.05],0.0093745109790589
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.96 [0.90-1.01],0.144573487188162
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.97 [0.92-1.03],0.318580442334781
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CDH17,Cadherin-17,Inverse variance weighted,44,1.00 [0.97-1.03],0.994430869190016
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.99 [0.92-1.06],0.699849611539776
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.03 [0.96-1.09],0.439955665671847
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,SIGLEC6,Sialic acid-binding Ig-like lectin 6,Inverse variance weighted,50,0.99 [0.97-1.02],0.558352051586167
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,0.97 [0.82-1.14],0.688928108627854
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TCN2,Transcobalamin-2,Inverse variance weighted,66,1.01 [0.99-1.03],0.388949198723405
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,1.00 [0.97-1.04],0.801029398651534
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,SEMA7A,Semaphorin-7A,Inverse variance weighted,25,1.02 [0.97-1.08],0.407834305533433
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.99 [0.96-1.02],0.392172504185411
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,0.99 [0.97-1.01],0.420352995839058
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CD27,CD27 antigen,Inverse variance weighted,18,1.03 [0.97-1.08],0.371174205515637
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CA12,Carbonic anhydrase 12,Inverse variance weighted,20,1.00 [0.96-1.05],0.901201582333414
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.00 [0.92-1.10],0.942327937844189
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,BCAN,Brevican core protein,Inverse variance weighted,15,0.97 [0.92-1.03],0.339566269593861
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,MMP7,Matrilysin,Inverse variance weighted,15,1.00 [0.94-1.06],0.920420985067155
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.05 [1.00-1.09],0.0540989825142181
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.09 [1.03-1.15],0.0046732537873955
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.01 [0.97-1.05],0.640565108141974
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.00 [0.81-1.24],0.982932969367574
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,0.97 [0.92-1.03],0.357185983906508
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,LGALS4,Galectin-4,Inverse variance weighted,19,0.96 [0.92-1.00],0.0356804557718508
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.03 [0.96-1.10],0.457828514485808
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.02 [0.97-1.07],0.472721180101561
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,0.97 [0.85-1.11],0.684352472821735
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.95 [0.87-1.03],0.19558435817283
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,REN,Renin,Inverse variance weighted,12,1.01 [0.96-1.06],0.75730487127051
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,GHR,Growth hormone receptor,Inverse variance weighted,70,1.00 [0.98-1.03],0.79172327904165
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.99 [0.96-1.03],0.722356140339505
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,1.01 [0.98-1.04],0.569405596096624
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.13 [1.05-1.21],0.0004719416971213
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.94 [0.81-1.09],0.405969990570425
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CDH1,Cadherin-1,Inverse variance weighted,17,0.94 [0.89-0.99],0.0285576711804418
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FGFBP1,Fibroblast growth factor-binding protein 1,Inverse variance weighted,17,0.96 [0.84-1.10],0.536745269338127
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,1.02 [0.93-1.12],0.6491376643549
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,PSG1,Pregnancy-specific beta-1-glycoprotein 1,Inverse variance weighted,74,0.99 [0.97-1.00],0.109824174059268
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,AOC3,Membrane primary amine oxidase,Inverse variance weighted,35,0.98 [0.94-1.01],0.245522538970982
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.99 [0.94-1.04],0.675830778581801
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,DSC2,Desmocollin-2,Inverse variance weighted,16,1.04 [0.99-1.09],0.156795421852725
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CD46,Membrane cofactor protein,Inverse variance weighted,3,0.88 [0.77-1.02],0.0829922469929744
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,NCAN,Neurocan core protein,Inverse variance weighted,23,0.97 [0.90-1.04],0.34620906586273
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.99 [0.95-1.04],0.706414010446431
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,GRN,Progranulin,Inverse variance weighted,46,0.95 [0.92-0.99],0.0101809610415863
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,66,1.00 [0.98-1.02],0.955778238455362
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.97 [0.85-1.11],0.644671894162352
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,APOA4,Apolipoprotein A-IV,Inverse variance weighted,5,1.05 [0.87-1.26],0.609400948345056
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,MUC13,Mucin-13,Inverse variance weighted,13,1.05 [0.98-1.13],0.148324434247976
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CPA2,Carboxypeptidase A2,Inverse variance weighted,27,1.01 [0.98-1.05],0.498165471804093
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,FAM3C,Protein FAM3C,Inverse variance weighted,5,0.88 [0.65-1.19],0.396882214407263
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,1.01 [0.98-1.04],0.585223727725096
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,CHAD,Chondroadherin,Inverse variance weighted,15,1.04 [0.99-1.08],0.112587870620483
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,1.03 [0.97-1.09],0.401932058696587
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.98 [0.89-1.07],0.613862373630534
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,NRP1,Neuropilin-1,Inverse variance weighted,26,0.97 [0.93-1.01],0.169577828306329
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.15 [0.97-1.37],0.105810298921222
