Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.97 [0.85-1.10],0.601440041467084
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,IL15,Interleukin-15,Inverse variance weighted,35,0.99 [0.95-1.02],0.427520619783512
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,0.99 [0.97-1.02],0.615313373406765
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,PENK,Proenkephalin-A,Inverse variance weighted,21,1.00 [0.98-1.03],0.943169517387689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.01 [0.90-1.14],0.853843163134942
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.99 [0.95-1.03],0.723623907604856
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.06 [0.93-1.21],0.377381782018748
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.99 [0.97-1.02],0.659153449378637
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.91 [0.84-0.98],0.015806357822125
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ANGPTL1,Angiopoietin-related protein 1,Inverse variance weighted,22,1.02 [1.00-1.05],0.111059717056989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,NCAN,Neurocan core protein,Inverse variance weighted,23,1.01 [0.95-1.07],0.789454180827255
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,KLK4,Kallikrein-4,Inverse variance weighted,20,1.01 [0.99-1.03],0.38834062399759
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,MYOM2,Myomesin-2,Inverse variance weighted,3,0.99 [0.88-1.11],0.907014803645854
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,LGALS1,Galectin-1,Inverse variance weighted,7,0.96 [0.94-0.99],0.0160195679768086
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,5,0.96 [0.90-1.01],0.127531159499883
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,IL6,Interleukin-6,Inverse variance weighted,6,1.01 [0.97-1.05],0.615415935381807
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,CDH2,Cadherin-2,Inverse variance weighted,21,1.00 [0.95-1.05],0.964812913019989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,IGFBP1,Insulin-like growth factor-binding protein 1,Wald ratio,1,1.16 [0.93-1.45],0.181086693609504
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,61,1.00 [0.99-1.01],0.891640593129397
