Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,DTNB,Dystrobrevin beta,Inverse variance weighted,4,0.65 [0.17-2.44],0.518709776856041
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.90 [0.76-1.06],0.211287415655669
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,0.93 [0.82-1.07],0.324614903285558
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.52 [0.18-1.50],0.22628862501449
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.83 [0.53-1.30],0.406022952956471
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.05 [0.60-1.81],0.874534327313302
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.98 [0.90-1.08],0.710551054526473
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.01 [0.78-1.31],0.932622242484185
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.08 [0.87-1.34],0.466818264049556
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.05 [0.89-1.25],0.53575737356121
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.59 [0.32-1.09],0.0926428241298472
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AMBP,Protein AMBP,Inverse variance weighted,5,1.25 [0.82-1.89],0.293427674266132
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.07 [0.65-1.75],0.785661597207822
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.24 [0.93-1.64],0.136956008575455
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.96 [0.44-2.13],0.927321495379371
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,DSC2,Desmocollin-2,Inverse variance weighted,16,1.13 [0.94-1.36],0.19144239000386
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.96 [0.75-1.21],0.715344182307791
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.68 [0.38-1.20],0.185154903653306
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,27,1.23 [1.03-1.46],0.0201711772030712
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.89 [0.61-1.31],0.55635871476437
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.92 [0.82-1.04],0.203503292295258
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CD27,CD27 antigen,Inverse variance weighted,18,1.08 [0.90-1.30],0.408009249357387
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,0.93 [0.83-1.05],0.266632236409415
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.83 [0.58-1.18],0.301450533647267
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,0.98 [0.86-1.12],0.795312334857581
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.04 [0.84-1.29],0.710630355511026
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CST3,Cystatin-C,Inverse variance weighted,13,0.89 [0.72-1.11],0.314204704820969
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.82 [0.50-1.35],0.439549934906598
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.08 [0.54-2.15],0.832477241209771
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.97 [0.85-1.10],0.637763606523464
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,0.95 [0.82-1.10],0.493460443392674
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,LGALS9,Galectin-9,Inverse variance weighted,39,0.94 [0.81-1.09],0.4245637424621
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,COLEC12,Collectin-12,Inverse variance weighted,13,0.83 [0.64-1.08],0.158514200588059
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CD302,CD302 antigen,Inverse variance weighted,17,1.02 [0.86-1.21],0.829563721765412
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.02 [0.73-1.42],0.916746939160002
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.04 [0.61-1.78],0.871678631366926
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.14 [0.90-1.44],0.264037461003904
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,NECTIN2,Nectin-2,Inverse variance weighted,8,0.96 [0.78-1.20],0.737570314753456
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,1.15 [0.76-1.76],0.507401000099464
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.84 [0.57-1.25],0.392017747475093
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,PGF,Placenta growth factor,Inverse variance weighted,8,0.98 [0.62-1.53],0.917929473495278
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.03 [0.86-1.24],0.707878023883456
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.46 [0.96-2.23],0.0760960768818744
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.16 [0.98-1.36],0.0770490047838596
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.96 [0.77-1.19],0.701601614416685
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.96 [0.78-1.18],0.696280748973423
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.17 [0.62-2.21],0.633854735455321
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.20 [0.83-1.74],0.329694589959973
