Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.03 [0.98-1.08],0.257745887061482
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,PGF,Placenta growth factor,Inverse variance weighted,8,0.94 [0.83-1.07],0.339959073171213
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,KLK4,Kallikrein-4,Inverse variance weighted,20,0.97 [0.94-1.01],0.149875620893216
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.05 [0.86-1.28],0.655388146244173
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.03 [0.97-1.09],0.336821865759164
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,NECTIN4,Nectin-4,Inverse variance weighted,12,1.01 [0.95-1.07],0.763914063449769
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CST3,Cystatin-C,Inverse variance weighted,13,1.07 [1.02-1.12],0.0107773040948438
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,REN,Renin,Inverse variance weighted,12,1.01 [0.96-1.07],0.605648006493096
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.97 [0.93-1.01],0.131868509621673
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.95 [0.86-1.06],0.362355169390623
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.98 [0.87-1.11],0.780661726261075
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,AMBP,Protein AMBP,Inverse variance weighted,5,1.05 [0.95-1.16],0.345115654775606
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CD27,CD27 antigen,Inverse variance weighted,18,1.03 [0.97-1.09],0.404822713306518
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.03 [0.95-1.11],0.483068252628308
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.03 [0.83-1.29],0.779345735895357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,0.94 [0.87-1.01],0.112142498732101
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,1.09 [0.87-1.36],0.468103483526544
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.98 [0.93-1.03],0.481336475075516
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,LGALS9,Galectin-9,Inverse variance weighted,39,1.00 [0.96-1.03],0.864666758781126
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.97 [0.90-1.05],0.440803736803978
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,SPON1,Spondin-1,Inverse variance weighted,25,0.97 [0.93-1.02],0.293339786120532
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CD302,CD302 antigen,Inverse variance weighted,17,0.95 [0.89-1.01],0.0861506693981568
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.02 [0.99-1.04],0.160654815224887
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,1.01 [0.94-1.08],0.834979868380588
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.09 [0.95-1.25],0.215986892174546
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,JAM2,Junctional adhesion molecule B,Inverse variance weighted,6,1.05 [0.88-1.25],0.613328804806921
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.97 [0.92-1.03],0.375392110453314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.97 [0.85-1.12],0.702098953302291
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.94 [0.85-1.04],0.251759648115269
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,GAST,Gastrin,Inverse variance weighted,9,1.00 [0.91-1.10],0.953643529882192
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,0.93 [0.81-1.07],0.29704694529124
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.95 [0.89-1.00],0.0451006633658252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.98 [0.95-1.02],0.348033634821488
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.92 [0.77-1.09],0.330612505652392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.01 [0.98-1.05],0.538355517236091
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,27,1.00 [0.95-1.05],0.970553469417165
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.96 [0.89-1.05],0.385870553423938
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.14 [0.95-1.37],0.153113453063525
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.02 [0.97-1.08],0.397159934888825
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.01 [0.91-1.13],0.81112960439331
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,OCLN,Occludin,Inverse variance weighted,3,1.02 [0.87-1.18],0.824866323896913
