Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.27 [0.75-2.15],0.376015215363684
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,MMP13,Collagenase 3,Inverse variance weighted,2,1.60 [1.11-2.29],0.0107484445630611
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CCN3,CCN family member 3,Inverse variance weighted,20,1.04 [0.98-1.10],0.212566846407627
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,61,1.02 [0.99-1.05],0.212252549113337
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,SPP1,Osteopontin,Inverse variance weighted,19,0.86 [0.76-0.97],0.0159362707389082
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,NCAN,Neurocan core protein,Inverse variance weighted,23,1.10 [0.99-1.22],0.0776903503555577
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,DCN,Decorin,Inverse variance weighted,3,1.50 [1.12-2.02],0.0065975532271476
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.01 [0.94-1.09],0.767905463826993
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.01 [0.82-1.25],0.89973482660355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.95 [0.60-1.50],0.826639705585518
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,KLK4,Kallikrein-4,Inverse variance weighted,20,1.01 [0.97-1.06],0.605765944808078
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.95 [0.81-1.12],0.563494995637063
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.00 [0.94-1.07],0.946471635269803
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.29 [0.99-1.68],0.0625596152812391
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.98 [0.82-1.17],0.857134530381947
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,14,0.94 [0.86-1.02],0.141900201611765
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.96 [0.84-1.10],0.540004730670133
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,1.05 [0.89-1.24],0.553774453630485
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,PGA4,Pepsin A-4,Inverse variance weighted,9,1.05 [0.90-1.23],0.524216028106942
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,BRK1,Protein BRICK1,Inverse variance weighted,10,0.91 [0.80-1.05],0.190746190666649
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.02 [0.86-1.21],0.784243322229459
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,RSPO3,R-spondin-3,Inverse variance weighted,11,1.15 [1.05-1.26],0.0027497663975279
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,THBS4,Thrombospondin-4,Inverse variance weighted,20,1.02 [0.93-1.11],0.728991955949639
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,MATN3,Matrilin-3,Inverse variance weighted,32,0.99 [0.94-1.05],0.782715621530847
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,1.05 [0.86-1.27],0.638829319965244
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,AMBP,Protein AMBP,Inverse variance weighted,5,1.23 [1.07-1.41],0.0031208011932606
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,1.07 [0.96-1.18],0.21492767247812
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,46,1.02 [0.96-1.08],0.561671724656509
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.07 [0.87-1.32],0.507219450954432
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ELN,Elastin,Inverse variance weighted,12,1.07 [0.95-1.21],0.270997527013075
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,MMP3,Stromelysin-1,Inverse variance weighted,35,1.00 [0.96-1.05],0.869416599863115
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.03 [0.94-1.13],0.502712632793292
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CHGA,Chromogranin-A,Inverse variance weighted,8,0.98 [0.90-1.07],0.725633347645227
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,PRELP,Prolargin,Inverse variance weighted,14,1.03 [0.92-1.14],0.628983331547392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CD276,CD276 antigen,Inverse variance weighted,47,0.98 [0.95-1.01],0.261056422535593
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,MYOM3,Myomesin-3,Inverse variance weighted,25,1.07 [0.97-1.18],0.179771763286788
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,TNC,Tenascin,Inverse variance weighted,57,0.99 [0.94-1.04],0.639138181040727
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.02 [0.91-1.14],0.78882462569838
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ACAN,Aggrecan core protein,Inverse variance weighted,33,1.07 [0.94-1.21],0.305515713723782
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COMP,Cartilage oligomeric matrix protein,Inverse variance weighted,14,1.14 [0.99-1.32],0.0687603088422763
