Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Falls/tendency to fall,LAYN,Layilin,Inverse variance weighted,23,1.03 [1.00-1.06],0.0619506450755012
Chapter VI Diseases of the nervous system,Falls/tendency to fall,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.00 [0.97-1.04],0.800354228914665
Chapter VI Diseases of the nervous system,Falls/tendency to fall,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.01 [0.98-1.04],0.539562402615281
Chapter VI Diseases of the nervous system,Falls/tendency to fall,EFHD1,EF-hand domain-containing protein D1,Inverse variance weighted,10,1.00 [0.96-1.05],0.871172530767111
Chapter VI Diseases of the nervous system,Falls/tendency to fall,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.99 [0.95-1.03],0.67505051010088
Chapter VI Diseases of the nervous system,Falls/tendency to fall,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.00 [0.94-1.07],0.8946052687443
Chapter VI Diseases of the nervous system,Falls/tendency to fall,AMBP,Protein AMBP,Inverse variance weighted,5,1.00 [0.94-1.07],0.915582332002764
Chapter VI Diseases of the nervous system,Falls/tendency to fall,CD7,T-cell antigen CD7,Inverse variance weighted,12,0.99 [0.96-1.01],0.365704014531425
Chapter VI Diseases of the nervous system,Falls/tendency to fall,HSD11B1,Corticosteroid 11-beta-dehydrogenase isozyme 1,Inverse variance weighted,14,1.02 [0.97-1.07],0.501460702058621
Chapter VI Diseases of the nervous system,Falls/tendency to fall,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,1.00 [0.98-1.03],0.644149352365244
Chapter VI Diseases of the nervous system,Falls/tendency to fall,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.00 [0.96-1.04],0.851023113188891
Chapter VI Diseases of the nervous system,Falls/tendency to fall,SIGLEC5,Sialic acid-binding Ig-like lectin 5,Inverse variance weighted,31,0.98 [0.97-0.99],0.0017032924771255
