Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Mycoses,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,1.05 [0.96-1.16],0.265737531101693
Chapter I Certain infectious and parasitic diseases,Mycoses,LAYN,Layilin,Inverse variance weighted,23,1.02 [0.93-1.11],0.654448784714672
Chapter I Certain infectious and parasitic diseases,Mycoses,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.88 [0.67-1.16],0.369976218007078
Chapter I Certain infectious and parasitic diseases,Mycoses,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.15 [0.98-1.35],0.0820137904179263
Chapter I Certain infectious and parasitic diseases,Mycoses,FGFBP1,Fibroblast growth factor-binding protein 1,Inverse variance weighted,17,0.98 [0.87-1.11],0.742190595375321
Chapter I Certain infectious and parasitic diseases,Mycoses,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.02 [0.95-1.10],0.528776718322422
Chapter I Certain infectious and parasitic diseases,Mycoses,FCRLB,Fc receptor-like B,Inverse variance weighted,65,1.02 [0.98-1.07],0.279820654319983
Chapter I Certain infectious and parasitic diseases,Mycoses,LGALS1,Galectin-1,Inverse variance weighted,7,0.94 [0.84-1.06],0.338871349345427
Chapter I Certain infectious and parasitic diseases,Mycoses,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,1.05 [0.96-1.16],0.258515769603906
Chapter I Certain infectious and parasitic diseases,Mycoses,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.15 [0.90-1.48],0.267746264329349
Chapter I Certain infectious and parasitic diseases,Mycoses,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,19,0.94 [0.83-1.05],0.267460013701836
Chapter I Certain infectious and parasitic diseases,Mycoses,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.71 [0.46-1.11],0.135156609187705
Chapter I Certain infectious and parasitic diseases,Mycoses,BSG,Basigin,Inverse variance weighted,8,0.99 [0.83-1.17],0.896874673890193
Chapter I Certain infectious and parasitic diseases,Mycoses,SFRP1,Secreted frizzled-related protein 1,Inverse variance weighted,22,1.00 [0.90-1.10],0.987782390847518
Chapter I Certain infectious and parasitic diseases,Mycoses,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.07 [0.92-1.24],0.377196652633566
Chapter I Certain infectious and parasitic diseases,Mycoses,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,13,1.11 [1.02-1.20],0.0132226262914813
Chapter I Certain infectious and parasitic diseases,Mycoses,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,9,0.96 [0.83-1.11],0.579037607603399
Chapter I Certain infectious and parasitic diseases,Mycoses,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.99 [0.93-1.05],0.648719823184424
Chapter I Certain infectious and parasitic diseases,Mycoses,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.12 [0.81-1.55],0.504063947517459
