Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",CDCP1,CUB domain-containing protein 1,32945,0.0405755889476062,0.00925218885396108,0.0224412987938425,0.05870987910137,1.18451298015106e-05
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",CD83,CD83 antigen,32963,0.0253150674408322,0.00582001905619134,0.0139078300906971,0.0367223047909672,1.39465826981505e-05
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",LEG1,Protein LEG1 homolog,32180,0.0518207236633628,0.0122538264110284,0.0278032238977472,0.0758382234289784,2.40665330872577e-05
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",MMP10,Stromelysin-2,32972,0.0430778137299308,0.0104621279372291,0.0225720429729617,0.0635835844868999,3.900739283897e-05
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",CAPS,Calcyphosin,32372,0.0648836063476106,0.0157774780367037,0.0339597493956713,0.0958074632995499,3.99880278488958e-05
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",IL22,Interleukin-22,32372,-0.0514871117749662,0.0133463378706783,-0.0776459340014957,-0.0253282895484367,0.000116337434708713
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",BGLAP,Osteocalcin,32381,0.055032010586978,0.0145281876059821,0.0265567628792531,0.0835072582947028,0.000154259024236114
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",WFDC12,WAP four-disulfide core domain protein 12,33013,-0.0432262291518367,0.0115192033743503,-0.0658038677655633,-0.0206485905381101,0.000177303662740166
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",CCL19,C-C motif chemokine 19,33021,0.0728570113413033,0.019621511237154,0.0343988493164816,0.111315173366125,0.000207243301584263
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",SPP1,Osteopontin,33021,0.0278457630073504,0.00763019726006025,0.0128905763776323,0.0428009496370685,0.000265871912980368
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",BST2,Bone marrow stromal antigen 2,33021,0.0316353946306295,0.00870947618765852,0.0145648213028188,0.0487059679584402,0.000284097130283552
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",CD80,T-lymphocyte activation antigen CD80,32380,0.0194886253508505,0.00560954603030681,0.00849391513144918,0.0304833355702519,0.000518154744681418
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",ADGRG1,Adhesion G-protein coupled receptor G1,32961,0.0461351599240961,0.0133448597444451,0.0199792348249837,0.0722910850232085,0.000551140090951603
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",TET2,Methylcytosine dioxygenase TET2,32300,0.0614127733892158,0.0178107512363596,0.0265037009659509,0.0963218458124807,0.000570900261093033
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",PER3,Period circadian protein homolog 3,32267,0.0742309847948667,0.0218003563624192,0.0315022863245251,0.116959683265208,0.000668661034616192
Health and medical history,"X3761.Age hay fever, rhinitis or eczema diagnosed",ITGAL,Integrin alpha-L,32267,0.0269610189867624,0.00792165539389422,0.0114345744147298,0.0424874635587951,0.000672522209562193
