Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,GDF15,Growth/differentiation factor 15,36116,0.38106990080724,0.0611913291005357,0.26113489577019,0.50100490584429,4.99394461002126e-10
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,GAST,Gastrin,34820,0.132904712874824,0.0242776627247841,0.0853204939342476,0.180488931815401,4.5626448896235e-08
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,IGFBP4,Insulin-like growth factor-binding protein 4,35942,0.334842636893027,0.0629865513354408,0.211388996275563,0.458296277510491,1.09139037592601e-07
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,EDA2R,Tumor necrosis factor receptor superfamily member 27,36094,0.367175458432104,0.0696280114560893,0.230704555978169,0.503646360886039,1.37672121396085e-07
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,GFRA1,GDNF family receptor alpha-1,36088,0.476775185389466,0.0958630909951349,0.288883527039002,0.664666843739931,6.72178924617583e-07
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,PRSS8,Prostasin,35988,0.318124426574856,0.0643010551994933,0.192094358383849,0.444154494765863,7.68652734939907e-07
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,WFDC2,WAP four-disulfide core domain protein 2,35647,0.350680627322914,0.0726200158796774,0.208345396198746,0.493015858447082,1.40129554885211e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,PIGR,Polymeric immunoglobulin receptor,35918,0.346697226691739,0.0724377048874912,0.204719325112256,0.488675128271222,1.73352826753111e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,COL18A1,Collagen alpha-1(XVIII) chain,36056,0.528628500177551,0.114470078505312,0.304267146307139,0.752989854047963,3.93859104382919e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,CLEC4A,C-type lectin domain family 4 member A,36018,-0.327288208735289,0.0710852172101881,-0.466615234467258,-0.18796118300332,4.21019368890872e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,MMP7,Matrilysin,35888,0.238254594357812,0.0526144739869282,0.135130225343432,0.341378963372191,6.04033624959975e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,ITGA11,Integrin alpha-11,36018,-0.349004673686558,0.0774560666676819,-0.500818564355215,-0.197190783017902,6.7124208002688e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,CDCP1,CUB domain-containing protein 1,35965,0.222339796035562,0.0495555342213565,0.125210948961703,0.319468643109421,7.34406037585749e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,ASGR1,Asialoglycoprotein receptor 1,35965,0.395335904608116,0.0889210480853933,0.221050650360745,0.569621158855487,8.87997674015519e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,CLEC4D,C-type lectin domain family 4 member D,36018,0.184174851282418,0.041487250803467,0.102859839707623,0.265489862857213,9.15533664688689e-06
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,LGALS9,Galectin-9,36009,0.379594858063935,0.0861299162340989,0.210780222245101,0.548409493882769,1.06173957702403e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,CD83,CD83 antigen,36018,0.347355055476079,0.0791320799127904,0.19225617884701,0.502453932105149,1.15154518366263e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,EPHA2,Ephrin type-A receptor 2,35725,0.381707241729091,0.0893459825931406,0.206589115846536,0.556825367611647,1.96039479883135e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,FGF21,Fibroblast growth factor 21,36088,0.0932230278273096,0.021882473395464,0.0503333799722001,0.136112675682419,2.06773894520344e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,LGALS4,Galectin-4,36012,0.196700658212916,0.0464873945982383,0.105585364800369,0.287815951625463,2.35177612426362e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,PLAUR,Urokinase plasminogen activator surface receptor,35950,0.40271518226682,0.0955843052624268,0.215369943952464,0.590060420581177,2.54795778687558e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,FSTL3,Follistatin-related protein 3,36005,0.354775941638786,0.0867903396741463,0.184666875877459,0.524885007400113,4.40211154290905e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,IGFBP7,Insulin-like growth factor-binding protein 7,36116,0.350533794048292,0.086105334607405,0.181767338217778,0.519300249878806,4.72942905875954e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,36058,0.290193752495885,0.0713242808665394,0.150398161997467,0.429989342994302,4.77734070921436e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,AGRN,Agrin,36049,0.310635891706932,0.0767532802591068,0.160199462399083,0.461072321014782,5.23585098121645e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,FAM20A,Pseudokinase FAM20A,34843,0.448808580930916,0.111380345849125,0.230503103066631,0.6671140587952,5.65567548164893e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,FABP4,"Fatty acid-binding protein, adipocyte",36116,0.212816277130133,0.0528604069668168,0.109209879475172,0.316422674785094,5.72902079768866e-05
Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,CCL21,C-C motif chemokine 21,36049,0.252987750896238,0.063236979025179,0.129043272006887,0.376932229785589,6.37859364905821e-05
